ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_3_REP_1	TP_3_REP_2	TP_6_REP_1	TP_6_REP_2	TP_9_REP_1	TP_9_REP_2	TP_12_REP_1	TP_12_REP_2	TP_15_REP_1	TP_15_REP_2	TP_18_REP_1	TP_18_REP_2	TP_21_REP_1	TP_21_REP_2	TP_24_REP_1	TP_24_REP_2	TP_27_REP_1	TP_27_REP_2	TP_30_REP_1	TP_30_REP_2	TP_33_REP_1	TP_33_REP_2	TP_36_REP_1	TP_36_REP_2	TP_39_REP_1	TP_39_REP_2	TP_42_REP_1	TP_42_REP_2	TP_45_REP_1	TP_45_REP_2
sub_1300	0.7011825671004515	0.7606603101463263	24.93938	1.5876902829687074	0.026585839366350856	-0.10997995198496943	0.00044731394	0.648468633713101	0.289328449	0.0724530823	-0.250046808	-0.0413496774	-0.0764037163	0.1142386379	0.0124267552	0.0273414111	0.2312127059	-0.013339312	0.0293272082	-0.003231681	-0.1760100105	-0.0216042026	0.1702657005	-0.0902347733	-0.0694826427	0.0752802623	-0.2356754697	-0.0209845639	-0.1029299623	-0.134319327	-0.1605075102	-0.3194338796	0.0247109891	-0.342132155	-0.233998145	-0.1649040635	-0.1897343324	-0.3241363084	-0.123304576	-0.3167131053
sub_1301	0.7127538511126739	0.772611872823536	24.98877	19.88543096341291	0.08590450246975855	0.030662176303661727	0.00043361186	0.7816460498007369	-0.1524314775	-0.1941829352	0.049378279	-0.2126287813	0.0001216115	-0.2735799434	0.1288470893	-0.0600262582	0.0575335974	-0.0685673657	-0.0469420606	0.0146730674	0.2332878022	-0.0739114975	-0.0122547331	0.3292270939	0.0589478206	-0.0137870471	0.6222995334	0.0209377011	0.1414976027	0.2166143216	0.1822786808	0.0331166245	0.0378954077	-0.2802113573	0.2586588208	-0.00461661940000001	0.158566186	0.260533519	0.0495132173	0.1871053489
sub_1302	0.39337984	0.4531995842644628	24.489046	15.979966225436272	0.0066543445073937325	-0.14802396888810448	0.006245067	0.8174456491182932	-0.167430737777778	-0.233994675333333	-0.174848773	-0.284451784888889	-0.215588759888889	-0.137302023888889	-0.118936781777778	-0.160524729222222	-0.11180968	-0.140076049111111	-0.129803564777778	-0.157608553	-0.128487150888889	-0.162467241666667	-0.083614939	-0.158882213111111	-0.0234959348888889	-0.0866534764444444	-0.115107297666667	-0.223056117111111	-0.152716505	-0.151028511444444	-0.141475406222222	-0.105932856555556	-0.170776107555556	-0.0971682153333333	-0.139520350666667	-0.266939572555556	-0.297147832444444	-0.136176646777778	-0.173510103222222	-0.0979588065555556
sub_1303	0.5365562500000001	0.5974116713258787	24.477356	21.815876288535698	0.015101079406134695	-0.1414930657485446	0.033291563	0.8853160454698199	-0.3207233043	-0.2405125328	-0.0534825058	0.0420708173	-0.0335674899	-0.4963160811	0.0271766087	-0.3410056083	0.0493820588	-0.3285760065	-0.0085226459	-0.0103440166	0.064176454	0.0846012075	-0.3137603921	0.2294411519	-0.5694297266	-0.1858158951	0.5836688965	0.0722564987	-0.3528946441	-0.0521047289	0.0406110398	-0.1679111085	-0.1003564239	-0.3390152669	0.0578786952	-0.3488569665	-0.2366483426	-0.1421252543	-0.3670236323	0.0757394095
sub_1304	0.04320768040816958	0.07022382230769231	25.521461	15.84128032716943	0.04450838709870465	0.03907228113264187	0.019693423	0.36507394230893303	-0.0156859961	-0.0231017928	-0.062402861	0.03560182	0.0129221677	0.1259624238	-0.0443777195	0.1883678588	0.1929013742	0.1785800229	0.2221649401	0.1814257705	0.1800487762	0.1724716328	0.2118605819	0.1171655333	0.0259359391	-0.001447865	0.0474709659	0.0244577544	-0.0355674359	0.0458322949	-0.092498613	0.0231346662	0.0344302041	-0.0226793561	-0.0273025279	-0.0570580924	-0.0126150055	-0.0676079548	-0.0740602434	-0.0520519914
sub_1305	0.772155085761791	0.8229236923179944	26.732538	18.720308638354016	0.0261310445550961	0.031142786016612564	0.00036439148	0.3105365439859699	-0.1365541185	-0.09366265175	-0.03503752575	-0.17313493925	-0.0392209125	-0.083523550625	0.04509591125	-0.020584835625	0.0241251415	0.002696930625	0.04242417725	0.0861654695	0.184169477375	0.057869048	0.141852738875	0.0983069085	0.0640689085	0.088231957	0.120073540375	0.12514616475	0.14748457775	0.12259058775	0.2005995585	0.086129685125	0.01454277	0.01962913175	0.016786090875	0.0441823665	0.020715778875	0.073589862	0.0392937545	0.039052777625
sub_1306	0.804761204607617	0.8466981460679245	25.264631	3.21679276178511	0.0181806034871767	-0.11217006197917198	0.0003306687	0.8655831616001853	-0.0938937737	-0.1704368277	-0.0272949295	-0.1193387947	-0.0863222372	-0.1624420273	-0.1217679515	-0.1793636972	-0.1779867484	-0.114928599	-0.120013343	-0.0975414902	-0.0615001006	-0.1328743537	-0.1172824144	-0.1177374009	-0.0966368076	-0.0891109749	-0.0185050588	-0.1180997039	-0.0638715651	-0.1263805138	-0.0550050781	-0.1200240575	-0.1491695164	-0.093151806	-0.1069009916	-0.0847963062	-0.1290406341	-0.1459243805	-0.2208407516	-0.1592509453
sub_1307	0.93683041	0.9581376313573	25.17998	6.412029082272904	0.017408455388428994	0.2165419840534047	0.00025760822	1.2563988481840402	-0.0679325025	0.1860353403	0.2028039086	0.3240233598	0.0850912247	0.4310974799	-0.0909455672	0.4189143921	0.0754121061	0.1231367296	0.1097851534	0.1989246574	0.2244822991	0.2425984807	0.2454450091	0.2673552048	0.2675025271	0.0921379041	0.3599728307	0.1619676311	0.3623958168	0.0764304268	0.2742285213	0.2948471716	0.1633824	0.2600168331	0.5152047195	0.1323341146	0.1495351237	0.2009709826	0.2461029903	0.1783665589
sub_1308	0.1806836441139736	0.2307951334798535	24.781273	16.170654512680716	0.014983430902586976	0.12533014884198948	0.003330511	0.5483912182351901	-0.0297374687	-0.024021499	0.189149158	-0.0436651421	0.0715103669	0.0272669637	0.1020868237	0.1699700314	0.0364954495	0.0664642593	0.1345173287	0.1500385281	0.4571876348	0.156569394	0.1602638718	0.1258940336	0.1543077072	0.0790503794	0.2385836506	0.1693298445	0.1636472324	0.0988070287	0.2003632198	0.1154027933	0.202598967	0.1396881613	0.1120137151	0.1001991003	0.1708843422	0.0930144034	0.1472942916	0.077837861
sub_1309	0.7365072399999999	0.7909792700770414	24.761223	11.428525934461742	0.03625514266075301	-0.1488965934551646	0.0017067328	1.002302155031009	-0.0853624398	-0.6434228518	0.0181958273	-0.3360340248	0.0165225292	-0.4917552818	0.0573789887	-0.6603206739	0.2018805075	-0.00804090990000001	0.1612951565	-0.3939924556	0.1370752457	-0.2520344966	-0.3413161064	-0.4496174535	-0.6185005814	-0.1854009984	0.3437167705	0.1070164617	-0.116324009	-0.0214012511	-0.2302406847	-0.1576589204	-0.0434358561	-0.3466239935	0.0827246023	-0.3341911771	-0.155598699	-0.1266970422	-0.2129677325	0.0312590243
sub_1310	0.8703024099999999	0.9030668157291667	26.157328	6.660908790218473	0.023039671055987636	0.12783022793750454	0.00035296835	1.1253960989919847	0.1440342819	0.1947696346	0.3479164679	0.0802797669	0.1130920817	0.114294954	0.1121354902	0.3958219399	0.13325203	0.0366847818	0.1037022834	0.0550121199	0.298711017	0.1187386175	0.0725719263	0.0641128624	0.2763785558	-0.0491345554	0.2998219985	-0.0312677559	0.1970880392	0.0364591359	0.2040321961	0.1020968912	0.2362601277	0.188197741	0.1476497627	0.0301445756	0.1993366289	0.2287995621	0.1056977603	0.0726354274
sub_1311	0.7230100899999999	0.7800898339473684	23.702728	23.38891948885868	0.03560558155602326	0.06096055350885284	0.0012292999	0.9916134651896464	-0.0362666209	-0.0341425482	0.1033082343	-0.0783086496	0.2934185946	-0.00727738969999999	0.0210659433	-0.1960353189	0.2094861523	-0.0020499883	0.2175399358	0.1192797452	0.0725077033	0.0850425773	-0.1024259228	0.3155364092	0.1868766904	-0.3369588631	0.7375639259	-0.1439646462	-0.0382907389	-0.1321068396	-0.0776971506	0.4078766271	-0.235911503	-0.4079710165	0.1874916774	-0.4085994819	-0.0358165422	0.1478227059	0.5221820979	0.0227168096
sub_1312	0.79085449	0.8351902720151515	24.55022	12.112595729190517	0.01795594528221196	0.05212272243520283	0.0015949613	1.0438400475451535	-0.1278660011	-0.0697950573	-0.1213034722	0.0889891371	0.0095348299	0.0775759109	0.1550721844	0.0762707088	-0.0866980859	0.1377861348	-0.0522944628	0.17789371	-0.1998019312	0.1356840245	-0.0765771716	0.1627747514	0.0862318662	0.1320380335	0.0656965271	-0.0028355732	0.0837106761	0.0683139632	0.1820642865	0.0378695412	-0.0576956767	0.0576659535	0.0969230308	0.0535238063	0.1672831147	0.0795420625	0.0918422154	0.0781023865
sub_1313	0.9910202500000002	0.9949541813371673	26.00822	3.7254031929632614	0.08329428090625576	-0.06574601383430342	0.0077617257	1.5544975051076046	0.156323768	-0.20895271	0.0426620992	-0.0660214491	0.1745721593	-0.260570471	0.1173397332	-0.4876385605	0.0102346756	-0.0537920696	0.2216009482	-0.4227636371	0.115410759	-0.1967405576	-0.3991865868	0.0783741035	0.1132363887	-0.6059192274	0.9131433472	-0.2815241292	-0.0958705677	0.2225704622	-0.3098943861	0.3704229429	0.059910623	-0.5338081274	0.2547535881	-0.1626877672	-0.0657250696	-0.2050267125	-0.2355814641	-0.3497423057
sub_1314	0.13140625	0.1758938497504798	25.993755	17.375545538291018	0.014259265286656043	0.08212438155235202	0.010851611	0.6836203132820405	0.035213264	0.09894784075	0.1190412	0.04413865575	0.1093430655	0.0429973865	0.11118752825	0.05378079975	0.128015068	0.094494652	0.099683401	0.0983135985	0.44193070825	0.09238314075	0.14601699075	0.0433472815	0.0518803015	-0.108440439	0.0022953905	0.0066031325	0.12447114975	0.00894895275	0.00702086750000001	0.02861423475	0.1354903725	-0.018074799	0.0151538385	-0.1140300385	0.061292214	0.035063056	0.163156956	0.02984900925
sub_1315	0.95374756	0.9683648797232797	20.777382	8.928422190210402	0.14203916344986084	-0.13017497612081647	0.45052657	1.3073221361390868	0.1392669075	-0.4271127705	-0.0584759235	-0.49091465	0.3073488279	-0.5212373583	0.1373090831	-0.0596522348	0.2887963497	-0.0205596955	-0.0433675759	-0.3901028139	0.1300997318	-0.4473419998	-0.4227980437	-0.00818741959999999	-0.4163358543	-0.2824103608	0.9618185892	-0.3082006549	-0.2877341575	0.2563440121	-0.195096327	0.0132286372	-0.3079891712	-0.412830632	0.1134834684	-0.5712075947	0.1959766922	-0.2873029608	-0.1322539428	-0.2925950721
sub_1316	0.9416761600000001	0.9620789141684981	22.699259	9.754287956720889	0.07905934677235044	-0.04886740617516093	0.0005250373	1.269549270686922	0.0703701229	-0.3208854061	-0.1338520154	-0.1424003184	0.2875412381	-0.0388971819	0.1383498372	-0.1242557019	0.2120340798	-0.1914530001	0.0167537456	-0.1322626017	0.3143495534	-0.0462311607	-0.3402924091	-0.0109397632	0.0428248538	-0.1427189095	0.7026132534	-0.1573720752	0.1405584192	-0.1054297254	-0.1474713506	0.2975877221	-0.0481777573	-0.2374687315	0.5682710209	-0.2850321499	0.1478157973	0.076507519	-0.1007484749	-0.1898060338
sub_1317	0.21444573126894909	0.26667024923186	26.26941	5.435178219966141	0.05686903587249384	-0.0363687765199038	0.0026444169	0.4887571030135534	0.2003100196	0.2069982532	0.1440805647	0.1032904022	0.1980049381	-0.0430222841	0.1107874218	0.0338817925	-0.010323465	-0.1296907679	0.1923460641	0.0869074786	-0.2333160009	0.017673471	-0.1676410867	-0.0025566146	-0.1965266515	-0.1469869302	0.0479454186	-0.0723007941	-0.2028968261	-0.1501149241	-0.086357845	0.03000412	-0.0223775359	0.1569496561	-0.1460298064	-0.0965863096	-0.0083475705	-0.1522604792	-0.0115656704	-0.0279127184
sub_1318	0.8727296400000001	0.9038522423179792	22.18174	12.709200732058191	0.0717762183038777	0.04413082231869993	0.0008938659	1.1291375527833405	0.2404055412	0.0646741494	0.1572064756	-0.0363433508	-0.0030157892	-0.0317700201	0.2106985113	-0.1873208312	0.2966779976	-0.0994263292	0.0540806256	0.2089153137	0.2546769809	-0.2700478767	-0.1662545548	0.1024860336	0.1064981677	-0.4169086019	0.6113241701	-0.0722909005	-0.1567706028	-0.151214036	0.1987466214	0.2532374797	0.4509193513	-0.0258588318	0.2845419528	-0.1077962018	-0.001597414	-0.1066340508	0.0803095377	0.1077139581
sub_1319	0.4905350642649266	0.5519014363077545	25.407467	13.344289024231873	0.030100339832518308	-0.028700988515271933	0.00081308413	0.8357461836842458	-0.052233587	-0.0721544439	-0.1357781659	-0.4555758151	-0.1889432972	0.0952528641	0.0695469894	-0.3525647754	0.1702854657	-0.1587283543	-0.1923280546	0.1531990164	0.0061196689	-0.3979007864	-0.0330440643	-0.1007550164	-0.0641016181	0.1369942693	0.3549753869	0.1348116052	0.1385464747	-0.0259165757	0.1422531811	-0.1083070865	0.1421500269	-0.1689643732	0.1952177488	0.2306739715	0.1010925807	0.0374590414	-0.0396560428	-0.0086643272
sub_1320	0.68674369	0.7467400186115445	24.177456	16.54623495828353	0.08413982658735042	-0.003967768779159983	0.0038253106	0.9693017835512915	0.139679143	-0.2471475176	0.0110356083	-0.2346420292	-0.00318965360000001	-0.1328882011	0.0160546926	-0.034819029	0.1932452074	0.0659393827	0.1672361701	-0.0553997154	0.3686087149	-0.1425703025	-0.1493011133	-0.338115314	0.0227104349	0.089724409	0.5809364764	-0.1064028295	-0.3406897421	0.1481552371	-0.04167582	-0.0755616524	-0.1473979585	-0.241300074	0.197252464	0.1363765479	-0.4145141329	0.2032838769	0.1179076099	0.0315292621
sub_1321	0.8830360899999999	0.9118165255259258	24.143892	9.222287527551831	0.013558051890513954	-0.07290665022403192	0.0005641623	1.1471984002530813	0.0269570038	-0.2275782316	-0.0126097498	-0.3261679949	0.1593623541	-0.3870333172	0.0590122027	-0.2834048575	0.0492371241	-0.2568154406	0.0155359314	-0.0119901272	-0.0617798773	-0.2528393784	-0.3311960196	-0.5128636864	0.2234293532	-0.2489520311	0.4791249617	-0.2195852603	-0.0386871295	-0.1716372405	0.193839819	0.0635932924	0.070202051	-0.0508675861	0.1933166883	-0.3014846229	-0.1838360722	0.1265077007	-0.0226353165	0.1334882236
sub_1322	0.27405224999999994	0.32820346778350507	21.723417	8.64347310323709	0.042356311785381115	-0.026818521442271093	0.055147644	0.7627518649584928	-0.00661142	-0.1538162233	0.0048899693	-0.2779978978	0.2586178458	-0.2788849315	0.0921177879	-0.0712877669	0.5084570575	-0.026708656	0.1742756025	0.1039911179	-0.019489499	-0.0893348878	-0.2501174815	-0.088498394	-0.1021423255	-0.1986869061	0.941826714	0.1385733256	0.0329105021	-0.1234900721	0.1624410916	-0.023220623	0.0455303156	-0.409872759	0.1261900121	-0.2377462101	0.2173318263	-0.0856081878	0.1670090171	0.1331873986
sub_1323	0.15528328471529046	0.2034444538469125	26.521854	25.748613789729816	0.011186460607598925	0.04670892293821402	0.0040724906	0.5086128305125048	0.0622418659	0.1364953837	0.1453193485	-0.0395127102	0.0505526464	-0.024303133	0.0200976486	0.0319082922	-0.0309841115	-0.0265017449	-0.0199624192	-0.0533439405	0.2604076905	0.0029665768	0.0923216471	0.1146739831	-0.0479153075	-0.0775126589	0.0170278152	0.0295488452	0.1730056871	0.1370954388	0.0428404474	0.0489232199	0.2101453712	0.1164897765	0.0636505728	0.0050970853	0.0807280826	-0.0024211713	0.1665307797	0.0740849741
sub_1324	0.992760620255394	0.9949541813371673	24.697601	12.185310530222399	0.0041954374052566345	0.015538086126847955	8.307978e-05	0.6153599398120866	-0.0726271763333333	0.00250948466666667	0.0313115657777778	0.0478794678888889	-0.0231162641111111	0.0499425781111111	-0.106071594555556	-0.00188900933333333	-0.106083376444444	0.00904289766666667	0.0380226306666667	0.0795538107777778	0.0947627427777778	0.0357129065555555	-0.041021325	0.00758692355555555	0.06312876	-0.0361395507777778	0.0470141182222222	0.024163701	-0.0318866156666667	-0.0257594548888889	0.0774611565555555	0.0347620048888889	0.0632359625555556	-0.00444247522222222	-0.0551929458888889	-0.012008636	0.0452688806666667	0.0237068995555556	-0.0806753494444444	-0.06515235
sub_1325	0.8561800900000001	0.8926814102169035	24.850006	15.424505098229298	0.05700902199845151	-0.0009198550604093934	0.04178003	1.1100895221398857	-0.0318637438	-0.2984551127	-0.1349957641	-0.182359323	0.1224762412	0.1295092806	-0.2462331731	0.3490558678	0.1231477091	-0.0572433891	0.2199376828	-0.0886933399	0.5863782834	-0.221631678	-0.3773819293	0.523398898	-0.0975888508	-0.2811511501	0.6967518377	0.000760475199999994	-0.3249689728	-0.1911462289	-0.0665730814	0.0420128501	0.0834813434	-0.2601843362	-0.1086665241	0.0661156775	-0.00602612260000001	-0.305299195	0.2004020886	-0.154238482
sub_1326	0.5569636899999999	0.6176669720445505	25.40078	3.6383936863340356	0.018155106131421947	0.03660692004036704	0.022085918	0.8952153910587609	-0.2154757434	-0.1378455756	0.1383553883	0.0626963949	0.1803236066	-0.293391365	0.1548522214	-0.0926707796	0.0438923123	0.00039747950000001	0.1548159321	-0.0025009562	0.1179019338	-0.1405846355	0.3775607204	0.1443233418	0.0408884672	-0.2858395144	0.541432304	0.1571738081	0.2299524104	0.0141555436	-0.00274476149999999	0.1428826889	0.1401688365	-0.2359725402	0.2258919539	-0.169370974	0.2551606113	-0.1080267315	-0.1178322506	-0.173068133
sub_1327	0.7497503750957067	0.8033451367282207	25.111063	19.18343905586599	0.019146365374669717	-0.06926595405154273	0.0003907618	0.7766844894576177	0.0980522438	-0.1702469682	-0.3540159173	-0.1630913557	-0.102319434	-0.1107548412	-0.111153714	-0.2284791041	0.0509607132	-0.1357718767	0.0096156274	-0.1735375737	-0.3864051831	-0.1628172512	0.0811812086	-0.1617552197	0.0397095993	0.0473637374	-0.0870729143	-0.1684906249	-0.0804972291	-0.0417221907	-0.1064933961	-0.003251986	0.0485683822	-0.0220390254	-0.0347583711	-0.1180003659	-0.2174741413	0.0315942329	-0.0308200568	0.0850928965
sub_1328	0.44772886927225286	0.5074260518418866	25.589481	14.661692814991511	0.020357292150841592	0.20151852289019	0.00093501253	0.30488612947994526	-0.3524973188	-0.4990138866	-0.2663244781	-0.3957211386	-0.1827384766	-0.2198069083	-0.1376904626	0.0801044002	-0.3531380555	-0.0101183819	-0.2403054022	0.059396363	-0.0924980137	0.0935940511	0.1128785069	0.2504879719	0.0892142331	0.3271726758	0.4086622396	0.2393010859	0.4351294286	0.361434324	0.517146991	0.3862658541	0.3830054415	0.4589861603	0.3366587972	0.1553686461	0.1683491855	0.3562259565	0.3138723282	0.4335953034
sub_1329	0.9856880315555958	0.9920932245404336	25.299765	23.354179082505045	0.02440554876835627	0.03250214525776224	0.000103108025	1.0741457976854896	0.1832565136	-0.0761201345	0.0855039195	-0.0151716356	-0.000425769099999998	-0.0405201875	0.0677435385	0.0481409015	-0.0626668629	-0.1132976695	0.1727394783	0.0347977993	-0.0122733947	-0.0921841616	0.1611412292	0.0145728461	0.1899904229	0.0571106539	0.1157828186	-0.032875021	0.1514473231	0.0117992345	-0.0204138346	0.0038297557	0.1123471655	0.03327437	0.1912338	0.0242544548	0.1107361318	-0.0486245537	0.1686698488	-0.111565597
sub_1330	0.22905796000000003	0.28157565805996476	24.69774	9.433841981997872	0.039215943019583574	-0.07540878814429396	0.0034789762	0.7406300689591175	0.1383833337	-0.2635939907	-0.1058264015	-0.1050774677	0.0122907028	-0.3714105907	0.0312650467	-0.1620606715	0.1068658232	-0.022954983	-0.1959026393	-0.3681919209	-0.2279084891	-0.3951740564	0.1835179757	0.0122864932	-0.2391206348	-0.0862488703	0.0463947045	-0.0494258657	-0.3102790231	-0.1190611872	-0.114216214	0.0459992542	0.0121291372	0.2312064857	-0.1504996132	0.0874017506	-0.0355177367	-0.1460575711	-0.1355815805	-0.0901767552
sub_1331	0.44863203999999995	0.5080366074411047	26.193752	6.253297732335134	0.24507593515391757	0.007714421839013073	0.0010280038	0.8428893089202542	0.1870974146	-0.16624623695	0.1028616634	0.2703699242	0.02620291965	-0.05224467035	-0.00717099764999999	-0.0704462189	0.3107488932	0.04737342925	0.14928603715	-0.06164998905	0.2932214933	-0.0393325273	-0.484970868	-0.1976230365	0.059021706	-0.24756435475	1.2113221432	-0.34093846325	-0.29742393745	-0.0886252573	-0.01511008525	-0.1144656955	-0.08526472055	-0.2203976976	0.2549203614	-0.2495000584	0.3579644388	0.05925260165	-0.115507327	-0.1301597854
sub_1332	0.9599021942910475	0.9731662973394329	23.400381	10.428001697204508	0.032006463510260916	-0.10113274296594858	0.00015012843	0.8957761618434112	-0.1327452199	-0.2427361924	-0.2131786583	-0.0761686498	-0.0372096105	-0.0738435604	-0.0868179712	-0.1651714088	-0.3088490951	-0.1474895133	-0.0054334494	-0.017670147	-0.1217748329	-0.1637856212	-0.033984436	-0.3390231763	0.0366508228	-0.1975707482	0.2108828794	-0.1354770808	-0.0750861026	-0.0286615622	-0.1886982909	-0.0420572654	0.1296258737	-0.1448179102	-0.1600531646	0.0241270966	0.0338447147	0.0340218678	-0.2767462551	-0.0974116013
sub_1333	0.8028580966390046	0.8462448423133421	26.043615	7.460946211560756	0.011049041971801843	0.04498367694683298	0.00033312535	0.8148596022453976	0.1001689597	0.0608837846	0.0263946535	0.1193703922	0.0390122205	0.1166413008	0.0760838791	0.0486204432	-0.0091215955	0.096096812	-0.084631403	0.0584071745	-0.045571088	0.0117611998	-0.1060627549	-0.0133532923	0.0264859333	0.0619857376	-0.0500707172	-0.0729928179	-0.0567047982	0.0443748224	-0.0867566333	0.0068124974	0.0279449927	0.0980783175	0.0239123409	-0.03710215	-0.0321759495	0.1473880449	0.0238241309	0.0917475006
sub_1334	0.71554681	0.7744349791459627	22.968292	8.407689660718898	0.04700705512488011	-0.04085089414068076	0.0039909226	0.9858637920110255	-0.2900707091	-0.2825280005	-0.1417997443	0.178838706	-0.0214756405	-0.1152245773	0.0876067398	-0.1566473975	0.1691453009	0.0697495882	0.19755146	-0.0747929457	0.096190465	-0.3499011103	-0.2250940877	0.1695566432	0.0895548103	-0.3126052224	0.823686371	-0.3085017113	-0.1099067708	0.100764355	0.1917111748	0.1619952514	-0.3337882768	-0.2487905745	0.0711503848	-0.1842701794	0.1351608171	-0.0168436891	0.0723054301	-0.2694042414
sub_1335	0.013017594188862596	0.028522826684033283	27.148083	12.530179531102792	0.01823224292425924	-0.02676370204846804	0.07541843	0.5148251226019136	-0.0134863819	-0.005775375	0.0261477508	0.0617208155	0.018288322	0.0165335228	-0.0564634004	0.029332879	-0.0004830329	0.0517903052	-0.0051296604	0.0302068871	-0.016675766	0.0186036036	-0.0513978924	0.0182666522	-0.0761967814	-0.0793016946	-0.0475824978	-0.0430694817	-0.0978422382	-0.0611845675	-0.1419462171	-0.0585648577	-0.085913672	0.0075352166	-0.042685438	-0.0314811101	-0.0219858588	-0.0511673737	-0.0969551027	-0.0268232785
sub_1336	0.5944635852283197	0.6556030362407259	27.75975	20.765077001963757	0.14344876506228427	0.07719295493041552	0.0005942752	0.2338011929159429	-0.805605739	-0.5138897927	-0.6127696018	-0.7059057923	-0.8995075755	-0.6907761983	-0.6249110963	-0.3872365243	-0.2629217197	-0.3343483889	-0.2109700536	-0.2775974226	-0.2592812663	-0.2537317655	-0.0673073253	0.4988806262	0.4712287628	0.2644375219	0.3372471568	0.3645580101	0.1584459937	0.4738411326	0.4444639241	0.1548395175	0.2384023411	0.1082460849	0.0884933147	0.1905954285	0.0190440435	0.1715628223	0.1518525815	0.3412746388
sub_1337	0.5088151705901516	0.5701674821564882	23.847176	2.277237525135077	0.039666945958434396	-0.17772936095646646	0.0007659843	0.8223664303200142	-0.2235341945	-0.326809007	-0.08059135925	-0.168975265375	0.093225475125	-0.41680407125	-0.02639329925	-0.8690119865	-0.314026749875	-0.133453834375	-0.0023700205	-0.383819887125	0.175719019875	-0.2247191225	-0.322121301375	-0.827301015375	0.26016483375	0.0377340735	0.24624027725	-0.045960928375	-0.2180549275	-0.17058390175	-0.170520237625	-0.12665675325	-0.251031944875	-0.22375522875	-0.0383724425	-0.113769748875	-0.26397425375	-0.11930477975	-0.63671915725	0.05720962875
sub_1338	0.42255059233027714	0.482025798452051	26.582878	0.0	0.03385353810359065	-0.0896156916168431	0.0010129242	0.667435796932186	-0.1961752354	0.1591263818	-0.1213442239	-0.017338623	-0.0623045599	-0.2069639733	-0.1795962966	-0.0865447898	-0.3134385188	-0.4072397753	-0.047996311	-0.1993120429	-0.2245876333	-0.0735073139	-0.000985021799999995	-0.1555993335	-0.2212927059	-0.1579340021	0.4018765157	-0.0554256881	0.0582428984	0.0886126504	-0.1914150028	-0.0499496281	0.0886668189	-0.1287519523	0.005342113	0.0234530447	0.1672881405	-0.0875165281	0.04007577	-0.0665721433
sub_1339	0.7896099599999999	0.8345081760727823	22.009087	17.514274633709807	0.0293129393277339	-0.040685139914072584	0.0036899438	1.0425586117683592	0.0637660116	-0.0821425433	0.0955680042	-0.1468179092	0.0125011504	-0.1232881282	-0.1056236262	-0.1877750624	-0.0518759133	-0.1351344125	-0.016639778	-0.1389462592	0.1278432072	-0.1655960388	0.0317585737	-0.179682869	-0.2153490121	-0.1311565374	-0.0697557563	-0.0715227697	2.19332000000001e-05	-0.1025698343	-0.0473074736	-0.0442038558	-0.0036217462	-0.0158769391	-0.0084521352	0.0432778542	0.000210436399999999	-0.0155442297	-0.0506123937	-0.1301557124
sub_1340	0.7730257853181566	0.8232222648842706	26.460405	24.846695414987447	0.031890455545488465	0.0343456511960677	0.0003634263	0.7858961587643903	-0.0329879195714286	0.0318284167142857	0.127195704	0.0175945077142857	-0.0347956355714286	-0.0492118117142857	0.0395622472857143	-0.158393892285714	-0.0381987234285714	-0.0748426782857143	-0.0108173958571429	0.00324199685714286	0.161916040714286	-0.0452569462857143	0.0349952148571429	0.122208877428571	-0.0432062402857143	0.0842225034285714	0.0290846131428571	0.0749345381428571	0.046559093	0.169671988571429	0.0501417475714286	0.0403181404285714	0.0326223741428571	0.0138901372857143	0.0453242325714286	0.0688810814285714	0.0490112935714286	0.00192524028571429	-0.0241823792857143	0.0327254758571429
sub_1341	0.8967820636707442	0.9241801800000001	24.92722	23.010283064839218	0.024689297487549444	-0.00010327688761744246	0.00022994104	1.0257512879084771	0.1424938127	-0.0546646067	-0.2020319897	0.027522509	0.0318368546	0.0192362098	0.1775992968	-0.1709893455	0.051020066	-0.0586263774	0.0424830341	0.0088825858	-0.1208920547	0.0659405684	0.0359396708	-0.0315834815	0.0921588335	0.1894856104	-0.0868802419	-0.0143392965	0.0931406286	-0.0550983504	-0.1909627323	-0.1029160224	-0.0538355201	0.0082281495	0.0661462375	-0.1010227257	0.0027076427	-0.1408098386	-0.0541595848	-0.006588789
sub_1342	0.84309124	0.8823342256456457	24.823156	2.765509626130691	0.0033208890762964744	-0.16077231826057314	0.023805363	1.0946326567357523	0.0566530222	-0.3333301117	0.0268895451	-0.4462352395	0.0172380513	-0.3740328877	0.1188831813	-0.2469592308	0.1880575595	-0.1694884992	0.1120294179	-0.2920731726	-0.0863899355	0.0466293054	-0.4348381216	-0.0558234626	-0.1814497118	-0.3079062702	1.0390816523	-0.2684028601	-0.3523665848	-0.1043553977	-0.2041637293	0.2064922646	-0.3243433906	-0.4227602427	0.0740214928	-0.5815036682	0.2609727254	-0.1019476	-0.2356338921	-0.2198939735
