ID	ZT0_REP1	ZT4_REP1	ZT8_REP1	ZT12_REP1	ZT16_REP1	ZT20_REP1	ZT24_REP1	ZT28_REP1	ZT32_REP1	ZT36_REP1	ZT40_REP1	ZT44_REP1	ZT48_REP1
sub_227	550.036	602.837	531.323	562.565	521.636	593.174	607.662	574.209	579.487	541.353	529.494	568.735	568.003
sub_228	1340.29	2172.05	1338.63	2081.01	1488.24	1211.88	1928.21	1718.3	1485.81	1773.74	1818.05	1497.83	2266.1
sub_229	1270.33	1207.04	1094.85	997.419	1011.71	1135.12	1178.23	1194.88	1228.07	1084.51	1009.32	1038.57	1034.14
sub_230	2040.11	2143.29	2132.09	1851.41	1919.87	1989.04	2069.15	2185.1	2284.15	1971.28	1803.29	1777.86	1869.77
sub_231	396.218	361.136	332.921	299.623	321.434	403.902	403.364	372.233	355.577	324.812	357.716	357.958	356.244
sub_232	1137.48	932.333	1012.08	884.559	1195.19	1321.5	986.049	883.853	1031.83	932.863	1211.22	1180.23	1114.31
sub_233	745.723	614.314	620.274	636.442	708.408	867.889	714.964	636.279	658.015	653.661	745.197	699.662	759.309
sub_234	3231.37	2406.54	1888.56	2412.48	2903.85	3405.76	2705.78	2410.01	1961.92	2557.83	3044.75	3241.14	2513.37
sub_235	756.339	862.885	1127.05	1035.93	864.821	761.814	809.118	894.515	901.926	1010.93	846.759	666.635	754.111
sub_236	1033.36	964.071	901.431	752.697	999.077	1090.25	1155.66	1227.48	899.722	801.553	922.89	979.697	1044.45
sub_237	230.237	332.146	374.263	385.026	395.928	259.523	324.479	308.756	406.333	339.833	436.422	458.848	362.122
sub_238	664.017	834.284	1119.91	1029.12	767.341	785.115	640.752	853.144	912.814	897.919	688.035	670.968	658.795
sub_239	481.87	631.128	678.396	1027.09	688.409	811.186	670.708	616.388	806.672	805.975	679.34	624.399	490.271
sub_240	1258.31	1172.72	1037.48	1061.58	1158.71	1300.64	1199.84	1111.72	1039.1	989.974	1016.36	1087.54	1220.57
sub_241	92.1728	102.417	124.666	123.137	120.234	85.4845	114.073	112.435	125.113	101.461	102.993	133.273	103.77
sub_242	419.927	196.282	250.057	389.892	553.574	587.293	508.564	247.517	231.087	347.53	562.987	598.661	581.039
sub_243	1124.78	1321.42	1351.19	1209.75	1020.12	1082.67	1203.01	1237.09	1436.47	1352.98	1194.08	1032.95	1077.34
sub_244	753.895	761.642	669.159	677.432	832.089	958.888	979.788	829.617	731.888	665.133	775.398	845.214	852.946
sub_245	649.128	600.102	499.643	462.951	642.265	609.357	624.959	571.792	527.053	486.554	532.653	615.357	643.755
sub_246	2477.05	4123.05	4722.48	4393.46	2417.1	2387.8	2797.48	3761.52	5012.42	4488.52	2953.55	2329.74	2649.86
sub_247	3481.59	4423.19	4109.17	3796.31	3771.03	3482.77	3684.73	4297.22	4323.91	3891.1	3618.66	3420.17	3499.84
sub_248	238.165	263.313	213.117	182.696	276.386	320.629	276.527	254.312	224.296	215.018	261.592	298.791	284.529
sub_249	731.872	676.486	581.864	651.826	764.164	740.318	770.54	677.982	672.11	646.61	707.144	726.505	703.919
sub_250	162.013	675.484	1544.73	1904.04	455.103	455.256	125.98	420.598	1537.12	1767.56	878.847	518.507	125.536
sub_251	1433.32	1474.65	1842.14	1804.11	1128.74	1229.47	1373.6	1511.87	1743.99	1666.15	1473.61	1040.91	1333.49
sub_252	855.239	1205.55	1164.67	1079.18	1106.77	874.395	1263.2	1128.24	1088.97	1126.06	964.532	1135.4	1005.32
sub_253	776.041	864.328	871.129	809.071	731.322	662.836	803.266	849.725	795.909	798.524	780.182	697.561	711.393
sub_254	719.599	700.007	654.658	524.615	656.255	674.731	796.835	746.059	676.332	554.006	563.431	626.067	712.954
sub_255	960.394	1005.12	806.189	839.729	622.834	664.738	879.511	946.919	766.556	834.944	782.767	605.943	889.744
sub_256	446.288	1322.97	2147.88	1581.32	367.5	425.406	355.371	1034.2	2211.63	1820.95	702.274	329.471	311.037
sub_257	6477.16	4450.78	4438.69	4471.52	5785.83	6180.71	5683.71	4856.41	4236.22	4660.47	4875.15	5440.96	5506.93
sub_258	5526.78	3950.71	3616.93	3956.04	4909.02	5262.57	4961.25	4109.15	3635.92	3951.1	4045.46	4943.05	4677.13
sub_259	1375.17	1562.62	1486.35	1380.98	1412.81	1198.07	1346.49	1459.28	1516.89	1420.24	1254.12	1333.64	1411.81
sub_260	156.331	252.467	265.063	254.745	262.653	230.614	225.491	219.781	266.965	214.106	235.388	234.706	221.913
sub_261	3331.15	3349.78	3513.4	3745.76	3532.8	3416.37	3451.5	3382.29	3564.78	3571.7	3485.19	3536.16	3237.6
sub_262	531.944	607.317	744.557	688.649	519.779	471.685	562.278	677.257	792.776	726.378	593.028	543.892	467.574
sub_263	711.581	885.212	888.439	880.764	848.577	730.668	837.586	907.544	1000.61	899.095	876.486	799.921	813.209
sub_264	1552.57	1276.37	981.183	1051.74	1248.76	1388.71	1506.17	1232.1	1259.49	1058.8	1401.02	1285.45	1481.78
sub_265	533.369	600.635	618.169	567.055	562.902	531.911	512.181	622.225	610.494	594.304	573.481	533.843	487.242
sub_266	2053.4	1473.72	1656.69	2295.31	2362.77	2972.51	2116.15	1974.78	1698.97	2197.16	2566.78	2680.03	2519.41
sub_267	1917.37	1370.57	1565.13	2112.78	2203.29	2792.29	1999.19	1821.56	1561.4	2042.73	2372.17	2466.43	2336.74
sub_268	1519.93	1110.24	1363.79	1693.4	1914.6	2421.13	1657.18	1540.42	1312.24	1790.79	1927.59	2125.76	1942.89
sub_269	2515.43	2268.2	2187.05	1823.54	2014.9	2419.01	2181.15	2236.76	2300.57	1833.84	1708.77	2002.08	1998.49
sub_270	497.64	547.056	448.802	456.782	400.958	494.68	491.81	524.635	565.924	450.752	453.142	356.39	461.211
sub_271	5557.45	6186.57	6820.29	6139.25	5854.99	4633.33	5493.63	5928.81	6614.62	5739.11	5872.41	5532.01	5129.91
sub_272	547.332	521.14	470.796	480.24	513.757	612.609	651.946	597.346	583.987	494.777	486.302	506.516	632.864
sub_273	2482.15	2326.25	2052.06	1906.08	2335.29	2500.29	2969.89	2422.46	2300.75	2053.6	2296.87	2701.76	3279.76
sub_274	1303.62	1428.75	1390.4	1310.52	1349.27	1378.58	1662.78	1436.01	1323.92	1375.76	1326.42	1361	1521.4
sub_275	4506.67	4751.4	7943.86	8578.75	4932.93	5326.46	4512.01	5391.91	6999.3	8464.37	7380.92	5083.79	5030.53
sub_276	2104.07	2001.82	1896.9	1955.24	2253.2	2168.94	2167.49	2035.76	1916.53	1941.32	2150.83	2208.91	2072.39
sub_277	667.517	476.945	317.829	387.142	627.187	850.271	754.215	418.986	401.064	385.662	510.729	581.841	577.247
sub_278	1255.23	1584.16	1636.83	1773.29	1501.48	1554.5	1688.98	1545.72	1634.58	1708.83	1767.53	1422.18	1691.36
sub_279	3968.1	2994.28	3286.84	4306.38	5144.09	5881.43	3800.31	3274.79	3060.71	3721.23	4263.66	4709.6	4633.4
sub_280	559.283	487.939	427.223	521.335	547.035	703.459	614.189	513.362	462.671	428.636	579.785	644.079	541.332
sub_281	3214	2111.41	3429.09	3706.36	2995.35	3763.77	2534	2583.89	2722.12	3603.38	3867.93	2192.86	2787.44
sub_282	1337.51	1462.44	1551.88	1377.33	1345.06	1305.28	1504.79	1573.69	1612.39	1541.52	1420.97	1294.09	1392.36
sub_283	4002.72	3786.5	5171.39	5010.94	4621.15	4618.57	4070.24	4057.05	4908.71	4570.1	4303.77	4265.3	3839.01
sub_284	988.385	1789.28	1487.15	1031.77	1086.58	1090.56	1639.34	1646.23	1907.11	1235.8	1018.59	1114.94	1314.51
sub_285	628.699	564.864	496.151	546.31	551.294	577.569	627.193	551.152	492.912	532.661	580.579	574.477	620.699
sub_286	3090.69	3018.48	3118.25	3061.48	3283.53	3453.36	3131.62	3266.64	3426.03	3164.04	3159.5	3228.86	3079.26
sub_287	154.946	161.773	157.795	157.02	173.318	168.053	160.2	181.895	190.211	167.252	195.22	160.865	138.99
sub_288	1044.77	1052.59	737.609	606.992	1070.33	994.458	1071.31	1047.99	831.445	784.232	829.776	1125.33	1085.1
sub_289	1177.45	1056.24	903.487	1071.08	1226.58	1211.86	1067.09	947.922	848.103	1091.82	1208.6	1171.14	1116.94
sub_290	327.42	298.296	232.925	224.688	263.261	268.304	281.008	293.857	285.03	223.748	283.05	281.578	328.81
sub_291	1847.34	2041.83	1711.4	2112.63	1806	2403.43	1982.66	2072.43	1999.46	1906.45	1730.61	1718.82	1725.39
sub_292	2117.95	1780.49	1775.7	2029.07	1839.01	2184.37	2038	1825.81	1931.15	1889.84	1921.33	1805.6	1961.95
sub_293	1959.56	2066.06	1878.18	1924.22	1941	1692.2	1892.06	2111.12	1901.73	1956.39	1963.57	1763.99	1920.1
sub_294	954.706	796.352	706.011	742.34	721.788	847.291	903.05	768.246	750.241	718.634	791.292	806.75	750.654
sub_295	2175.06	2014.8	1944.22	2082.14	2079.83	2327.31	2389.34	2045.73	1679.15	1961.2	2237.59	2378.65	2535.71
sub_296	1617.3	1695.13	2040.24	2067.49	1699.82	1486.12	1734.92	1872.44	2003.28	2013.17	1880.57	1664.56	1705.1
sub_297	720.685	985.736	911.841	906.663	888.113	742.745	1161.31	997.562	900.199	948.611	835.241	1029.65	928.432
sub_298	5215.14	5071.38	5867.51	5236.6	4642.95	4619.39	4456.17	5270.83	5104.05	5311.75	4380.1	4070.17	4697.79
sub_299	200.552	168.289	171.05	120.797	97.7038	105.705	139.323	159.074	169.809	148.002	110.461	94.8021	116.751
sub_300	223.459	200.066	276.656	243.045	247.411	222.727	195.717	206.556	265.755	235.286	257.364	238.971	222.853
sub_301	1172.36	1043.12	956.957	925.995	1144.34	1477.05	1132.79	872.038	864.919	912.761	973.157	1293.12	1146.9
sub_302	686.899	545.029	372.43	355.692	936.339	917.007	780.252	650.935	383.353	253.045	494.736	957.283	802.508
sub_303	6808.46	6757.78	6837.42	6004.55	6185.97	5928.32	6271.1	6551.19	6629.35	6511.82	5873.72	5972.83	6008.17
sub_304	5939.76	5795.09	6235.05	5331.97	5302.3	5312.52	5770.37	5742.5	5883.29	5527.81	5121.08	5168.47	5291.01
sub_305	657.28	948.791	991.536	930.917	824.858	693.043	860.77	944.829	965.315	863.386	785.762	763.697	882.882
sub_306	2170.87	2570.91	2144.53	2169.14	2150.26	2169.35	2562.62	2339.07	2304.3	2244.55	2127.41	2207.71	2496.56
sub_307	11880.7	13093	13214.4	13147	13368.8	11226	13022.5	13195.4	12919.1	12930.2	12282.9	13334.4	13090.3
sub_308	11231.2	12495.2	12703.2	12504.8	12724.5	10697.5	12530.8	12629.4	12232	12420.9	11650.1	12730.1	12482.7
sub_309	174.82	228.378	193.556	222.186	227.055	207.196	216.798	206.667	241.597	197.177	191.895	226.102	186.998
sub_310	869.67	979.408	682.455	651.345	1178.8	1198.9	1057.87	902.1	718.255	728.235	827.302	1073.29	1061.37
sub_311	825.544	1073.88	1065.79	1035.61	1215.9	873.146	1305.95	1102.22	1110.4	1008.7	1197.89	1282.45	1303.85
sub_312	2461.73	2884.46	3101.4	3054.46	2724.97	2937.08	2746.17	2889.43	3288.76	3113	2935.88	2709.62	2656.56
sub_313	1327.3	1546.66	1337.27	1393.91	1337.87	1352.09	1329.66	1345.04	1331.57	1385.84	1361.39	1253.48	1367.93
sub_314	2094.22	1721.56	1441.26	1609.45	1879.87	2396.99	1866.11	1631.2	1637.48	1579.72	1813.29	2005.9	1902.79
sub_315	2030.83	1645.94	1377.87	1537.15	1790.07	2314.37	1787.57	1560.81	1573.69	1510.99	1721.58	1932.2	1813.38
sub_316	3281.95	4458.22	5250.18	5446.1	3897.26	3624.77	3585.23	4317.59	4925.56	4718.46	4196.6	3969.68	3355.63
sub_317	2601.31	2530.47	2386.38	2260.17	2367.29	2519.15	2459.25	2303.66	2280.33	2341.95	2080.02	2282.51	2368
sub_318	2853.68	3614.07	3732.64	3650.43	3101	2629.69	3327.97	3730.21	3563.33	3585.5	3375.96	3168.55	2757.59
sub_319	310.126	350.238	400.811	364.209	369.212	302.038	330.165	334.157	392.009	303.098	421.411	407.181	349.481
sub_320	4010.31	4083.65	3508.72	3477.59	3703.3	3960.64	3968.81	3872.48	3885.25	3634.13	3696.39	3696.16	4037.95
sub_321	4082.08	4144.95	3576.8	3520.86	3793.21	4048.82	4058.44	3957.12	3963.39	3713.64	3746.75	3743.4	4150.29
sub_322	1660.21	1769.17	1653.77	1574.83	1588.53	1492.1	1592.72	1811.44	1772.31	1807.04	1481.94	1486.42	1514.46
sub_323	2735.32	2651.82	2294.31	2461.38	2580.46	2456.42	3003.3	2693.24	2191.77	2421.62	2795.29	2653.36	2846.85
sub_324	768.65	800.557	757.782	714.269	755.544	766.238	802.019	798.492	802.038	692.193	717.262	734.654	772.396
sub_325	2916.28	2539.07	2330.04	1673.09	2331.72	2475.18	3018.76	2726.41	2505.49	1805.02	2468.9	2542.2	2567.13
sub_326	9181.66	8794.38	9272.81	10441.6	11213.2	10735.8	9027.36	8951.82	9314.64	10309.4	10235.4	10539.7	9578.25
sub_327	9305.19	9160.17	9452.14	10797.2	11435.4	10856.8	9368.86	9255.63	9535.03	10563.7	10817.9	10899.8	9908.09
sub_328	9939.67	10097.6	9993.27	11513.2	11972.4	11927.8	9969.64	10348.5	10265.9	11518.2	11240.5	11402.8	10192.6
sub_329	5694.85	5704.18	6215.31	5922.83	6257.75	5969.83	5947.26	5938.22	6413.96	6314.67	5878.65	6096.82	5753.38
sub_330	6321.57	6242.88	6715.06	6473.5	6937.41	6625.86	6382.65	6464.7	6956.4	6759.05	6386.44	6609.59	6329.56
sub_331	5170.56	5254.58	4191.95	4368.97	5680.2	5087.77	6026.28	4780.62	4838.01	4267.64	5485.27	6145.44	5618.41
sub_332	6326.33	6469.78	6027.38	5677.19	7262.58	7620.16	7648.2	6405.97	5337.3	5797.16	6741.57	7497.35	7015.12
sub_333	6447.07	6471.43	6200.4	5791.73	7346.87	7646.01	7602.84	6410.74	5465.24	5820.26	6741.65	7638.88	7157.95
sub_334	6987.95	7110.49	6741.54	6346.48	8062.78	8464.61	8473.98	7068.04	5923.39	6444.67	7451.41	8366.64	7809.35
sub_335	7246.8	7395.8	6894.96	6497.77	8311.6	8721.86	8710.81	7324.6	6095.09	6650.18	7661.64	8640.28	8027.1
sub_336	6432.77	6476.53	6065.75	5681.16	7318.95	7769.33	7751.2	6444.14	5318	5852.1	6744.81	7644.77	7192.86
sub_337	6589.19	6714.1	6168.28	5974.24	7544.15	7837.56	8135.27	6660.33	5533.19	6082.82	7008.6	7972.98	7324.41
sub_338	6760.51	6873.98	6505.72	6106.02	7792.53	8136.54	8130.7	6805.9	5701.12	6221.04	7185.88	8112.66	7542.79
sub_339	6280.05	6418.45	6010.19	5637.1	7199.11	7534.02	7497.06	6327.75	5278.95	5747.71	6594.3	7516.16	6950.23
sub_340	5270.73	5434.67	5002.8	4849.07	6272.77	6249.66	6570.94	5375.03	4314.41	5046.03	5829.66	6491.56	5994.08
sub_341	6927.83	7182.47	6677.15	6250.38	8239.25	8266.15	8656.74	7138.76	5713.49	6480.86	7589.24	8431.29	7761.81
sub_342	1644.45	1444.44	1389.56	1475.43	1627.44	1837.17	1725.84	1600.72	1503.33	1541.09	1545.6	1646.55	1740.46
sub_343	3728.58	3062.46	2926.96	2946.72	2781.95	3080.1	3238.99	3044.42	2913.69	2800.94	2618.72	2761.98	3294.06
sub_344	222.923	356.094	528.3	521.747	304.593	266.743	329.528	371.728	560.541	465.105	408.48	282.52	298.631
sub_345	544.26	587.829	596.069	611.568	508.974	463.421	586.949	623.135	657.897	623.238	517.523	465.093	630.355
sub_346	4307.47	3890.02	3754.09	4059.34	3704.25	4788.95	4138.35	3932.02	4496.09	3684.53	3600.85	3682.54	3777.49
sub_347	631.785	1030.19	1062.87	925.887	687.549	650.512	789.638	967.23	1110.66	1000.99	735.321	693.931	757.499
sub_348	6243.64	7182.35	6484.51	5260.06	5819.59	4950.59	5858.09	7073.95	6436.39	6155.59	5017.12	5586.5	5607.13
sub_349	705.917	773.235	832.791	743.661	699.415	697.249	751.987	740.279	829.489	814.752	776.662	707.809	662.469
sub_350	1747.67	809.354	353.433	620.4	2489.11	2030.12	2518.11	1117.65	403.281	526.44	1248.31	2406.91	2304.77
sub_351	355.352	387.889	299.314	322.044	407.111	396.337	417.951	347.967	342.653	302.664	351.416	394.832	399.707
sub_352	997.724	976.485	1110.94	1325.3	918.537	1055.96	869.31	986.882	1194.56	1129.94	950.807	866.411	875.096
sub_353	87.425	111.877	143.192	95.5906	116.602	98.9324	85.4094	103.041	134.958	94.6778	141.223	112.735	98.4982
sub_354	359.958	280.945	394.666	291.8	291.336	363.457	269.625	311.866	439.971	296.362	298.512	268.354	303.486
sub_355	609.919	514.401	434.993	419.076	673.391	854.418	619.215	513.709	477.295	453.175	475.785	656.591	585.887
sub_356	2697.13	2553.84	2275	2149.74	2438.31	3034.23	2682.43	2548.4	2256.07	2151.77	2081.29	2376.91	2615.56
sub_357	1392.81	1218.14	955.421	1039.92	1341.85	1496.65	1265.15	1170.23	1064.87	1076.65	1202.37	1301.57	1160.16
sub_358	277.703	256.429	360.941	416.714	237.761	308.809	267.601	277.127	444.025	366.819	273.432	243.575	237.171
sub_359	1053.57	909.133	788.234	732.436	743.052	1005.9	981.825	850.721	892.767	720.257	643.491	775.64	935.744
sub_360	353.449	390.664	423.248	461.944	444.81	397.232	330.748	361.287	407.182	388.123	432.349	452.121	393.376
sub_361	87.2614	122.547	127.592	139.111	146.748	124.192	103.465	120.662	145.813	142.252	147.087	131.266	117.586
sub_362	511.941	643.107	968.258	908.653	765.031	615.928	703.723	636.724	960.849	890.372	751.787	744.039	686.988
sub_363	1170.68	1335.03	1496.81	1393.42	1482.86	1210.88	1217.14	1269.31	1502.93	1373.21	1505.69	1533.04	1294.81
sub_364	705.321	508.479	484.747	512.301	564.897	697.102	549.977	458.095	495.739	460.447	541.557	639.39	625.115
sub_365	794.841	633.88	607.129	590.799	695.64	774.341	756.824	661.913	662.745	631.864	661.589	654.894	747.422
sub_366	299.986	309.89	242.033	196.487	224.699	271.376	298.507	254.391	221.315	207.488	204.486	218.183	255.677
sub_367	103.511	113.324	148.589	108.041	106.465	101.826	95.3667	99.2606	137.572	95.8865	107.142	102.86	89.1301
sub_368	204.242	208.872	172.413	185.336	232.955	263.19	215.998	219.579	203.158	173.769	212.464	253.38	234.186
sub_369	533.434	674.135	571.493	505.915	599.44	523.964	668.185	659.124	608.3	543.978	625.341	663.641	619.647
sub_370	410.716	504.025	434.9	369.175	450.613	405.093	498.924	508.718	474.171	414.292	457.346	481.468	490.769
sub_371	500.515	479.859	510.658	458.392	469.499	435.438	492.914	480.066	473.473	496.306	465.888	455.831	429.739
sub_372	191.635	229.17	251.823	260.679	213.23	200.045	204.584	183.091	261.049	254.471	196.245	194.713	191.541
sub_373	328.836	417.121	592.793	583.752	441.371	426.957	386.397	452.785	568.293	545.227	541.999	474.062	244.79
sub_374	1031.83	1283.63	1157.16	1254.23	1197.52	1115.15	1279.96	1229.89	1227.28	1185.72	1135.01	1273.31	1186.91
sub_375	124.757	134.524	160.932	161.242	160.492	140.282	123.49	126.94	165.374	144.666	151.523	155.162	128.635
sub_376	215.771	177.776	175.264	154.577	210.528	241.958	324.059	220.486	186.206	146.548	187.98	214.666	239.903
sub_377	387.66	582.929	490.428	481.173	496.64	495.909	681.774	586.419	554.655	486.791	455.135	539.067	624.766
sub_378	375.28	370.328	313.905	324.373	338.987	363.412	361.885	370.634	316.062	304.83	322.373	319.563	373.437
sub_379	381.705	402.35	542.976	427.824	401.062	325.68	366.229	436.465	410.346	474.931	390.508	343.187	362.928
sub_380	490.685	436.097	354.941	319.098	423.629	440.119	480.751	391.848	324.58	312.691	442.739	371.035	521.018
sub_381	1257.13	965.119	890.673	917.217	1165.26	1573.97	1260.27	1148.43	978.369	878.656	998.569	1063.96	1175.46
sub_382	4199.31	3896.71	3767.33	3650.74	3549.84	3548.7	3983.08	3694.94	3686.72	3480.41	3530.54	3626.47	4008.39
sub_383	939.479	873.067	759.433	762.733	1010.25	874.284	950.63	856.015	764.247	821.126	1112.93	1010.47	947.296
sub_384	619.302	547.298	487.38	481.29	587.217	603.296	607.732	535.23	539.06	503.051	547.377	620.275	611.469
sub_385	1243.14	1168.39	1014.15	989.779	1246.38	1345.52	1101.42	1131.7	1067.07	995.27	1145.25	1165.98	1028.99
sub_386	1513.56	1051.49	908.444	1009.11	1464.74	1963.56	1396.15	1132.35	979.716	959.664	1336.91	1320.97	1444.74
sub_387	328.416	204.143	170.241	139.25	439.735	392.638	593.592	258.915	156.357	151.07	253.43	431.204	473.026
sub_388	1255.8	1417.75	1538.11	1398.14	1606.98	1725.07	1769.4	1698.25	1724.46	1416.44	1950.41	1729.66	1567.41
sub_389	460.3	539.662	380.622	320.465	530.063	505.065	579.955	470.787	371.717	330.403	349.919	509.791	535.586
sub_390	907.829	870.962	686.915	672.932	834.37	801.962	877.585	828.786	747.185	722.136	830.5	789.285	816.59
sub_391	103.442	124.226	147.829	141.713	126.513	114.454	121.83	122.878	135.149	129.044	111.956	119.869	106.37
sub_392	3011.67	2789.56	2722.18	2574.92	2638.69	2709.79	2672.22	2664.4	2558.24	2405.01	2386.19	2533.99	2719.24
sub_393	1141.6	1370.18	1324.13	1193.9	1223.71	1168.57	1310.57	1388.07	1440.19	1242.67	1189.36	1223.97	1194.61
sub_394	1463.94	1405.23	1709.55	1616.61	1495.94	1358.15	1559.15	1480.23	1414.11	1719.31	1664.14	1403.95	1459.03
sub_395	308.99	386.762	399.511	410.905	437.188	337.693	365.516	339.962	401.597	383.418	433.459	453.908	353.255
sub_396	1285.66	1362.25	1354.92	1385.73	1155.32	1172.35	1322.63	1359.04	1358.58	1354.83	1154.96	1135.15	1161.23
sub_397	589.222	561.553	579.152	605.146	633.019	682.787	624.02	560.333	592.191	590.664	657.453	613.833	578.899
sub_398	477.02	473.632	410.835	388.01	489.823	488.222	474.145	470.05	418.856	397.325	534.941	487.204	466.329
sub_399	560.371	610.891	672.295	559.091	546.909	548.618	621.816	645.763	596.535	570.818	536.052	493.747	558.252
sub_400	295.871	254.276	220.6	246.888	250.278	248.788	267.85	250.745	252.209	244.65	255.271	255.561	228.782
sub_401	235.48	319.136	328.114	342.535	300.897	325.932	349.755	277.759	336.404	319.352	311.492	324.915	316.098
sub_402	2014.46	1872.64	1890.11	2017.8	2417.35	2517.56	2323.64	2174.59	2035.27	2197	2312.22	2315.22	2303.63
sub_403	901.714	869.053	893.009	784.815	802.377	856.166	955.084	860.417	823.484	829.53	741.639	841.701	979.373
sub_404	2731.95	2817.72	2694.94	2894.22	2957.66	3761.98	3049.06	2791.55	2762.48	2956.69	2830.08	3042.15	2852.02
sub_405	1551.01	1466.98	1375.63	1660.52	1591.3	1657.37	1717.5	1447.55	1417.07	1515.98	1615.13	1639.69	1630.79
sub_406	164.154	167.442	223.835	213.587	216.577	227.419	179.866	192.868	233.908	163.94	199.49	245.613	198.428
sub_407	1004.81	1092.54	1203.3	1009.67	1026.31	960.373	1016.89	1183.78	1114.71	1176.07	979.914	880.696	1052.36
sub_408	1650.55	1680.49	1515.76	1474.23	1485.81	1654.86	1966.18	1709.73	1596.75	1669.36	1766.16	1633.93	1799.55
sub_409	684.289	745.561	724.239	705.286	712.165	763.175	797.441	752.567	762.116	759.993	696.406	713.339	757.357
sub_410	691.227	506.979	420.968	442.281	455.376	692.112	506.438	522.545	490.153	482.634	469.035	454.257	455.791
sub_411	1239.12	1824.07	1579.04	1612.43	1582.67	1517.49	1596.77	1775.1	1493.85	1526.15	1486.84	1653.11	1376.28
sub_412	1681.81	1810.41	2057.56	1924.49	1792.17	1677.91	1762.04	1894.46	1930.19	1847.13	1649.79	1772.21	1595.79
sub_413	3257.39	3565.19	3289.93	3065.15	2878.61	2952.33	3299.01	3421.57	3421.55	3335.36	2952.15	2878.22	2962.67
sub_414	971.097	848.644	711.401	814.138	993.003	1168.4	1036.38	943.227	822.666	834.288	845.884	911.732	960.743
sub_415	480.227	686.971	713.21	774.818	585.385	518.586	555.265	627.292	626.405	698.257	540.306	569.233	532.288
sub_416	261.472	321.094	351.771	324.438	351.54	288.126	344.916	325.756	353.278	316.641	326.662	351.708	302.46
sub_417	1542.8	1536.12	1010.37	1011.65	1361.09	1636.45	1829.42	1561.99	1218.66	1085.23	1202.5	1356.66	1641.13
sub_418	444.322	630.988	587.048	634.782	541.159	454.463	575.505	577.758	537.763	614.215	525.161	519.953	481.892
sub_419	311.891	425.355	526.767	454.33	381.154	351.12	463.985	466.196	536.931	508.878	487.841	348.575	369.787
sub_420	813.985	775.372	700.522	713.074	857.776	847.007	890.83	801.433	748.852	771.719	851.322	835.581	843.673
sub_421	389.723	459.05	499.668	448.68	403.339	374.353	408.549	457.438	520.579	465.535	444.432	392.192	383.557
sub_422	5020.75	10544.9	8196.44	3510.28	1988.33	1391.69	5662.81	9894.35	8631.55	4990.74	1113.32	1459.87	5328.28
sub_423	1103.04	902.776	881.402	742.891	930.518	980.48	1082.2	991.238	886.669	823.95	811.163	974.553	1060.31
sub_424	333.631	285.077	226.835	255.663	349.756	271.753	355.717	304.733	256.947	300.723	326.325	271.21	345.607
sub_425	534.622	526.29	520.338	520.699	542.247	513.715	621.16	550.437	549.188	557.833	648.341	546.962	626.818
sub_426	2083.85	1482.79	1082.87	1219.2	1853.45	1875.98	1588.03	1359.64	1051.3	1457.96	1970.37	1690.88	1495.4
sub_427	117.635	152.936	140.009	165.768	171.898	136.98	145.425	130.049	156.491	129.05	171.99	178.73	150.472
sub_428	435.575	510.643	549.853	571.086	591.571	462.376	448.544	418.306	515.807	565.749	618.789	623.246	539.378
sub_429	3417.66	3013.2	2732.24	3269.9	3927.62	4086.9	3686.19	2996.28	2489.6	3362.43	4037.99	3971.27	4146.43
sub_430	1774.67	2277.54	2161.36	2197.66	1543.25	1653.41	1763.77	2090.13	2253.99	2046.27	1814.2	1412.41	1803.98
sub_431	217.748	160.601	128.311	140.33	199.168	288.669	160.392	188.779	129.423	132.537	136.982	229.825	197.105
sub_432	1656.59	2137.8	2326.06	1835.41	2190.05	1736.89	1771.06	1787.96	1905.14	1738.99	2059.2	15507.1	1793.92
sub_433	251.465	331.389	333.369	314.205	269.974	316.696	321.821	334.831	385.201	295.27	287.7	268.904	311.791
sub_434	955.535	1452.62	2463.82	2630.38	1229.22	1218.48	1076.89	1418.52	2382.28	2588.43	2066.88	1263.75	1077.04
sub_435	749.528	892.531	839.338	805.098	783.247	732.225	784.355	891.199	839.117	890.873	692.208	695.165	787.035
sub_436	404.894	529.473	445.055	546.594	455.821	456.781	618.57	494.828	511.624	545.115	525.538	456.329	639.649
sub_437	1546.15	2490.42	2820.3	2040.83	461.368	596.788	1053.95	2355.72	2919.27	2223.59	686.171	348.159	943.277
sub_438	925.384	982.697	809.049	711.991	821.213	761.205	962.091	940.938	862.703	787.234	814.477	806.861	785.335
sub_439	3508.92	3461.48	3522.42	3494.03	3527.21	3784.61	3350.46	3345.4	3497.67	3277.41	3305.03	3453.08	3159.83
sub_440	661.223	623.659	598.163	593.92	631.686	548.466	676.23	628.304	588.423	596.961	583.405	581.915	667.177
sub_441	753.638	1031.6	1036.1	1049.1	931.612	779.775	981.317	1052.86	1073.75	978.364	888.848	794.318	917.072
sub_442	3283.79	2942.24	2471.85	2628.49	2790.1	3148.86	3075.52	2773.61	2588.05	2654.97	2810.31	2960.21	2880.94
sub_443	7301.15	6455.6	5864.36	6153.22	6921.4	8071.97	6770.57	6294.01	6147.38	5859.87	6123.23	6876.62	6883.5
sub_444	1177	988.699	1119.88	950.629	954.557	1281.07	1070.27	1024.33	1032.92	1017.93	941.065	917.651	1039.41
