ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT4_REP1	ZT4_REP2	ZT4_REP3	ZT8_REP1	ZT8_REP2	ZT8_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT16_REP1	ZT16_REP2	ZT16_REP3	ZT20_REP1	ZT20_REP2	ZT20_REP3
sub_687	239.769	217.011	231.43	262.973	187.881	246.779	260.171	269.752	265.894	308.569	361.517	311.931	230.438	255.343	236.461	235.509	256.707	206.125
sub_688	299.941	303.335	298.479	374.681	310.094	369.58	373.481	377.981	323.81	370.483	358.006	357.811	363.658	273.67	293.413	276.258	323.769	271.575
sub_689	134.032	138.752	134.247	132.769	100.108	123.304	120.209	99.8873	122.685	105.957	112.547	101.38	108.894	118.231	125.141	133.53	133.317	139.06
sub_690	171.257	150.663	159.242	177.465	156.815	190.913	187.417	186.124	177.502	175.941	147.678	154.4	159.939	131.592	138.743	158.199	134.69	139.144
sub_691	66.3554	65.3538	68.6349	86.8461	51.2339	90.1168	71.0824	109.757	116.491	104.844	109.162	109.875	87.0011	69.7219	33.4015	38.5536	52.6609	52.7644
sub_692	439.027	451.736	396.996	480.459	460.918	468.831	449.4	462.365	552.097	468.2	522.834	459.972	426.771	417.107	403.448	436.077	451.324	418.708
sub_693	461.78	569.688	504.708	510.527	562.408	560.628	510.688	540.04	587.732	485.38	446.808	443.514	472.804	429.738	414.385	406.825	441.344	449.727
sub_694	1156.1	1245.67	1057.41	1184.28	888.234	1159.03	1188.59	1265.39	1226.07	1387.29	1340.75	1487.91	1469.68	1316.73	1313.85	1318.04	1335.31	1151.41
sub_695	115.257	139.215	124.342	124.85	116.545	137.77	91.3609	113.941	125.201	95.3815	97.5021	88.3051	110.243	95.515	114.52	115.615	127.033	119.844
sub_696	110.157	125.931	104.166	104.124	90.9615	88.2213	87.0949	86.4938	66.2326	68.8793	77.9488	69.5311	118.323	99.4029	100.866	98.5772	91.4834	99.7458
sub_697	192.136	204.667	161.904	164.921	149.994	161.114	137.734	128.209	161.738	102.441	108.235	93.1756	154.679	170.186	130.207	132.316	151.98	170.007
sub_698	194.666	200.626	202.211	212.044	188.255	228.669	234.825	252.942	319.672	320.878	271.44	274.886	297.203	259	241.499	191.005	266.401	181.477
sub_699	223.953	264.954	289.401	285.339	231.224	258.411	277.04	265.444	285.763	297.472	304.636	295.429	276.813	259.376	255.183	233.006	258.314	212.946
sub_700	123.448	160.219	140.057	166.908	108.534	190.371	181.99	171.079	188.46	182.282	171.81	173.225	167.229	156.204	147.776	138.706	122.838	128.074
sub_701	337.393	297.653	279.867	226.499	236.823	226.557	229.334	256.319	297.713	300.665	270.522	266.376	342.014	361.376	337.513	249.498	309.34	305.643
sub_702	762.714	777.862	764.185	854.58	891.134	901.658	785.384	927.226	1012.29	849.046	873.339	735.587	682.729	723.77	585.463	746.534	830.811	669.364
sub_703	426.866	528.164	529.573	420.567	485.945	408.278	365.38	384.675	392.963	430.367	398.704	413.791	473.444	470.374	476.599	436.481	439.2	411.74
sub_704	701.863	700.36	685.408	614.964	648.579	626.702	552.663	615.842	730.031	649.765	622.562	634.316	746.615	822.25	764.857	695.744	893.598	777.042
sub_705	318.167	308.834	300.06	314.425	337.674	323.27	363.071	344.283	365.562	338.389	344.407	320.801	312.141	339.735	309.56	290.54	324.306	300.419
sub_706	835.13	731.962	737.244	967.718	707.439	1028.4	1073.84	1206.61	1071.47	954.644	901.754	951.367	811.906	732.992	780.988	901.918	881.934	712.072
sub_707	446.605	553.534	444.09	426.102	286.703	386.701	466.35	461.423	461.643	458.73	507.819	481.835	483.56	525.35	498.771	368.707	446.502	389.042
sub_708	1422.28	1592.61	1529.39	1522.56	1652.23	1723.37	1650.83	1861.75	1873.06	1790.74	1969.93	1723.69	1584.78	1607.27	1544.42	1517.56	1589.96	1366.06
sub_709	182.671	169.035	155.187	192.822	174.81	186.087	190.862	195.472	217.609	196.554	209.614	184.382	194.628	181.616	126.602	138.645	152.223	160.264
sub_710	29.8496	31.8677	25.7029	37.5223	34.9979	25.388	28.0649	25.1197	27.2681	13.8999	24.7517	18.4924	18.5219	23.3723	19.3832	23.3382	19.8586	26.0255
sub_711	578.5	857.387	680.581	307.215	443.551	294.034	193.461	284.528	314.152	242.762	212.597	356.103	503.111	686.969	578.851	486.581	469.063	336.159
sub_712	820.251	844.883	772.435	968.505	887.256	917.698	867.207	945.243	957.129	875.56	976.958	829.334	741.938	829.058	712.463	818.642	891.44	823.043
sub_713	443.95	504.02	466.55	382.617	415.565	386.082	416.54	375.181	414.571	488.589	500.825	462.001	489.888	497.931	471.804	459.606	481.964	414.558
sub_714	90.0112	108.576	90.3216	82.702	57.3581	81.5716	64.8151	79.0032	72.6543	72.2615	77.3307	84.2789	105.496	101.656	102.025	94.3391	73.8215	93.0512
sub_715	942.11	889.725	942.398	920.633	1022.54	916.449	947.725	1030.3	1094.19	961.966	901.81	899.684	1004.52	866.313	825.973	834.032	864.081	701.998
sub_716	593.645	580.356	591.303	598.911	609.752	583.131	600.914	618.707	592.365	564.238	540.495	545.576	587.596	494.747	522.874	552.249	574.082	464.128
sub_717	509.582	608.893	670.028	625.684	589.069	623.068	681.058	662.389	721.296	707.369	675.977	707.166	668.509	599.349	604.106	546.852	513.574	535.611
sub_718	428.754	402.241	393.321	404.931	325.535	412.223	442.357	435.458	450.29	452.531	461.554	487.714	465.532	451.237	485.243	457.239	474.196	375.262
sub_719	255.939	271.593	318.265	284.002	269.764	280.76	269.945	279.55	320.906	259.345	220.39	245.537	251.104	187.14	229.695	224.111	213.185	192.147
sub_720	1451.8	1545.92	1415.63	1573.37	1574.4	1664.16	1613.17	1811.16	1604.02	1551.94	1487.15	1563.69	1611.85	1423.85	1512.37	1372.48	1489.82	1252.36
sub_721	310.393	373.519	351.722	367.243	336.906	416.822	328.061	397.536	452.12	320.906	358.056	353.68	302.214	283.666	291.966	303.553	274.514	236.036
sub_722	734.06	801.296	719.466	731.642	594.846	813.326	909.007	1043.83	1062.24	976.178	1017.44	1078.13	984.593	829.761	914.823	885.626	873.286	609.093
sub_723	49.7949	53.501	34.8491	40.4936	32.0134	37.8505	31.9984	33.5056	33.5873	30.8113	26.2363	26.1755	40.4734	46.957	28.891	36.9732	46.8391	44.1415
sub_724	67.276	71.5105	57.6957	70.3152	74.3663	68.6201	66.3671	66.977	77.6353	63.1212	61.8441	59.4567	57.9831	51.6546	52.8433	46.4868	66.2015	56.8966
sub_725	228.713	285.417	231.109	211.758	230.909	219.702	217.541	211.403	201.329	250.393	250.433	234.686	294.23	295.477	264.468	219.927	236.771	241.719
sub_726	272.814	328.887	298.984	320.773	286.94	330.839	312.756	315.364	380.585	344.755	335.466	334.564	305.332	264.433	246.811	253.295	215.342	202.082
sub_727	471.529	480.345	393.565	500.152	471.642	519.819	521.458	467.632	538.693	497.984	437.479	460.319	441.241	383.594	455.535	443.683	386.739	299.375
sub_728	1094.27	1261.54	1111.33	1230.01	1265.06	1465.12	1387.14	1391.32	1467.96	1270.42	1282.2	1228.55	1327.67	990.128	886.777	987.249	1059.2	929.084
sub_729	1106.14	1052.28	1069.63	1168.11	1108.4	1157.43	1030.89	1105.45	988.48	1070.02	984.408	1033.8	1030.72	964.092	1023.21	975.034	986.85	919.849
sub_730	134.782	155.2	157.486	162.124	173.413	166.641	142.542	139.08	159.422	146.53	142.865	124.785	123.536	123.955	135.946	121.783	143.129	135.829
sub_731	161.419	177.981	191.198	169.364	124.08	134.373	90.0711	90.9698	116.716	90.1292	64.1883	98.6916	170.922	167.249	160.486	161.122	183.534	129.412
sub_732	134.608	117.104	129.544	168.535	150.568	167.801	149.529	148.142	165.836	138.731	128.296	134.175	165.107	101.091	112.876	122.451	131.658	107.375
sub_733	313.308	327.989	302.848	342.363	227.028	364.376	447.808	448.327	435.889	503.657	475.484	498.863	425.672	305.381	322.496	381.609	368.29	251.4
sub_734	297.696	296.238	276.581	327.291	273.779	344.749	286.06	295.521	311.194	277.966	280.886	284.33	268.963	261.919	255.846	247.827	277.673	251.137
sub_735	334.328	315.286	292.107	332.163	295.765	285.806	368.756	379.423	364.478	436.908	393.879	443.048	403.971	405.564	368.029	357.806	419.545	313.122
sub_736	210.488	224.927	240.613	189.431	219.78	197.925	165.012	190.449	183.794	177.557	169.69	164.981	208.914	187.365	184.32	208.576	196.103	144.978
sub_737	243.342	238.323	242.468	217.866	270.172	247.327	240.027	246.734	266.621	216.49	220.722	216.119	233.69	211.092	190.922	170.374	203.068	181.918
sub_738	137.106	155.056	123.844	189.423	266.29	232.332	199.182	189.528	255.653	299.228	185.926	235.93	189.655	142.471	149.149	163.976	134.165	128.627
sub_739	352.812	397.272	393.336	414.783	363.33	431.979	388.597	381.194	418.623	409.357	357.74	346.911	368.496	333.991	326.718	339.848	309.867	290.781
sub_740	513.335	501.662	516.126	495.77	440.728	518.552	576.476	659.219	597.916	593.378	606.712	597.895	598.873	570.847	621.228	525.31	557.219	547.106
sub_741	158.008	146.405	145.08	154.294	150.959	176.42	112.079	144.872	174.511	121.314	113.51	97.0996	107.795	134.959	125.383	134.059	127.37	123.662
sub_742	165.756	189.889	230.31	217.945	232.167	240.632	212.13	220.445	246.851	205.927	234.585	211.823	197.643	184.352	156.64	200.536	192.474	182.243
sub_743	98.8869	84.8295	66.5792	102.097	103.034	104.934	102.117	98.4359	110.114	99.2065	91.3898	102.547	86.7953	92.994	86.9593	82.7342	85.2799	83.9669
sub_744	180.357	231.559	206.114	240.495	212.902	218.578	188.639	170.542	195.376	176.837	170.915	176.913	201.761	181.59	176.295	221.311	223.53	204.25
sub_745	258.06	264.506	263.75	279.674	248.632	252.436	240.664	216.24	239.936	214.556	200.915	209.247	225.68	203.186	239.462	239.982	209.15	187.434
sub_746	126.332	139.58	129.286	135.359	130.156	129.754	107.884	119.284	133.339	96.4885	98.7266	95.9464	115.684	107.795	107.554	117.587	99.9175	105.68
sub_747	439.343	351.578	407.329	409.763	325.017	368.95	386.114	380.364	430.081	450.869	429.69	517.628	466.498	539.634	488.246	482.773	485.553	436.049
sub_748	133.627	126.819	115.203	177.497	193.848	224.255	151.696	186.924	179.975	153.437	146.122	132.442	118.103	139.653	105.396	132.961	114.012	98.7009
sub_749	310.984	345.775	341.035	318.759	304.453	298.856	271.857	291.213	264.333	297.992	268.402	268.541	341.197	300.768	311.91	296.049	357.925	326.239
sub_750	841.312	943.051	838.115	840.498	902.925	1019.45	889.338	991.726	1123.97	959.184	924.828	905.662	940.75	882.419	871.877	793.519	808.702	753.745
sub_751	290.819	294.965	311.931	330.773	324.714	354.033	277.973	323.859	318.13	276.009	249.601	273.956	281.18	245.003	286.078	277.537	278.92	228.665
sub_752	456.46	518.151	435.554	436.153	434.363	480.74	550.307	518.489	583.942	635.869	544.502	576.911	643.735	516.333	534.039	495.417	493.353	418.283
sub_753	931.557	1095.03	969.574	1101.28	692.551	999.592	724.949	871.013	737.435	415.478	358.894	435.084	635.142	337.442	398.101	1031.24	864.288	677.852
sub_754	192.479	199.844	201.809	198.873	209.476	191.438	212.221	197.145	224.39	224.071	228.672	205.363	237.812	270.197	248.626	216.683	244.629	228.315
sub_755	100.763	101.078	108.224	97.1745	76.1354	82.4998	81.4422	115.985	90.5671	99.7776	107.251	99.8425	109.409	125.096	110.636	105.033	125.738	126.337
sub_756	180.607	146.557	136.435	183.877	114.433	194.771	190.412	214.044	197.522	174.503	150.465	168.847	168.139	122.229	141.776	145.083	136.25	106.623
sub_757	301.651	337.875	316.645	287.405	336.085	306.031	230.011	262.587	259.17	206.751	192.176	211.492	267.737	285.556	297.647	260.832	308.238	217.721
sub_758	304.649	303.528	347.556	273.34	257.328	263.695	236.826	251.159	249.741	210.618	229.97	219.104	270.707	222.769	256.066	278.718	255.559	216.372
sub_759	318.228	392.85	418.488	439.657	327.419	473.207	430.674	512.759	508.552	366.149	367.892	449.89	404.135	312.45	328.629	293.24	249.767	181.119
sub_760	262.067	276.363	285.541	292.548	271.225	306.876	291.851	286.965	279.088	268.913	265.295	236.206	265.615	249.173	254.27	250.866	250.299	222.247
sub_761	117.622	103.212	118.962	114.494	108.269	100.087	98.0426	88.0312	91.741	92.3742	101.648	91.515	89.0147	101.991	92.1726	100.565	102.082	115.169
sub_762	101.604	126.94	133.025	105.805	94.8762	108.491	123.344	126.404	124.935	158.838	118.906	132.755	157.9	140.343	133.895	126.118	142.134	153.519
sub_763	150.31	149.688	142.275	129.33	124.131	114.984	126.304	122.505	122.104	144.305	129.576	120.625	146.223	135.818	153.118	142.281	125.272	132.536
sub_764	448.055	451.578	481.577	441.069	427.581	421.586	369.352	395.633	412.173	331.66	347.359	321.197	414.012	391.1	360.729	362.944	373.072	345.671
sub_765	145.568	127.189	97.7713	107.955	56.5369	89.1683	146.428	118.13	120.995	186.549	178.359	192.964	143.787	191.33	193.104	190.503	186.483	203.903
sub_766	245.527	267.73	303.828	133.536	211.161	172.617	197.431	308.481	245.967	381.939	329.274	304.752	363.391	275.34	235.586	167.36	234.769	196.849
sub_767	1421.03	1451.23	1608.68	1403.12	1476.26	1367.15	1417.39	1541.47	1770.41	1692.46	1889.93	1835.15	1669.18	1625.01	1456.75	1421.21	1342.72	1460.01
sub_768	438.107	139.672	412.899	444.507	373.062	747.84	728.812	1138.71	603.147	461.346	544.084	379.006	290.955	360.642	154.285	222.087	386.541	251.98
sub_769	139.101	142.213	135.537	114.424	127.932	111.001	104.669	109.035	132.478	126.344	122.464	133.829	132.452	158.752	145.341	137.245	136.342	146.206
sub_770	218.316	199.065	179.946	219.015	176.009	238.786	251.541	241.259	261.809	252.078	200.837	225.075	201.764	179.266	211.023	176.032	184.458	152.057
sub_771	139.66	144.397	151.836	144.002	171.518	149.946	151.411	168.365	149.19	144.604	160.612	151.154	136.53	131.975	119.726	132.092	122.92	123.78
sub_772	381.1	443.97	448.996	391.475	276.849	391.42	421.612	427.81	441.433	571.76	455.335	516.086	562.334	424.79	425.427	398.633	408.163	371.352
sub_773	179.691	186.718	189.629	192.169	182.869	216.53	179.162	219.923	195.873	171.172	185.04	185.325	162.904	154.75	166.879	156.165	161.55	148.938
sub_774	436.104	407.789	479.475	458.853	285.823	480.861	468.625	481.872	494.603	430.886	420.328	466.978	430.519	364.012	389.785	372.25	338.665	270.479
sub_775	648.014	734.853	685.319	691.366	600.138	712.639	739.666	725.094	831.615	750.44	814.571	724.042	729.375	652.382	646.438	588.571	623.527	544.875
sub_776	289.287	268.592	270.004	331.547	296.469	293.84	301.193	332.783	366.958	382.564	352.606	325.757	344.827	319.546	310.277	267.79	341.098	286.805
sub_777	58.8916	56.7533	57.4393	66.2329	70.6393	75.6487	67.7267	71.3721	74.8321	66.8575	66.3685	65.7872	69.8307	63.9346	64.208	62.966	63.9457	66.8909
sub_778	58.2858	61.1733	64.4572	56.6712	58.0291	60.8998	56.6215	57.6194	54.4816	51.2583	53.8064	55.9613	53.9491	54.0432	51.8885	54.8364	64.8591	61.405
sub_779	189.829	218.757	254.955	277.865	227.544	284.512	235.798	248.832	259.853	211.188	168.669	154.417	208.134	167.506	165.489	198.565	190.134	182.001
sub_780	218.74	248.014	231.48	255.628	186.738	276.278	356.886	337.148	339.533	298.878	306.619	338.506	292.63	275.829	210.001	260.749	237.343	224.665
sub_781	73.6644	91.6162	95.3395	81.5309	100.881	76.8801	77.0577	70.6274	73.1765	58.4866	68.4687	66.2565	66.2899	74.6847	61.7181	74.7835	85.9104	78.3156
sub_782	143.086	166.521	147.49	197.555	135.824	170.876	258.277	199.875	195.23	137.718	114.413	124.462	115.811	72.6376	112.399	155.536	133.407	86.3655
sub_783	164.567	186.464	156.643	191.127	180.344	174.116	187.249	158.555	156.282	166.131	149.345	160.932	150.191	148.204	141.946	148.004	151.934	147.016
sub_784	558.628	576.715	559.23	471.912	426.428	451.629	400.924	386.65	500.864	445.608	540.647	441.515	496.128	505.217	507.651	460.945	551.363	573.426
sub_785	551.349	565.818	560.725	537.596	497.282	495.299	557.796	529.905	590.307	730.335	602.539	703.23	688.48	667.72	693.1	586.249	598.22	465.295
sub_786	423.28	397.995	435.3	567.973	541.751	610.024	349.798	466.162	549.639	289.31	241.83	318.201	399.5	327.711	228.027	339.465	313.508	230.518
sub_787	410.017	353.044	394.784	400.999	337.018	357.017	332.633	355.964	353.029	290.752	268.282	315.742	389.203	327.238	318.452	337.833	376.981	370.881
sub_788	89.2612	81.1806	72.5885	90.1922	101.449	89.1495	99.9649	99.4009	96.038	92.5695	90.1325	88.4815	79.918	85.124	70.2197	90.6116	89.796	80.2964
sub_789	87.9717	91.958	79.1242	101.957	93.9315	103.721	119.873	98.7734	94.4413	103.125	99.5379	108.078	84.6328	86.5353	83.2826	88.7378	92.0412	85.9118
sub_790	180.491	178.602	185.163	176.307	159.35	159.673	144.493	169.005	143	160.092	156.599	144.596	164.799	165.083	175.418	168.201	172.565	158.028
sub_791	496.603	465.646	481.661	496.866	342.151	463.26	477.921	490.324	484.22	520.254	503.813	533.145	591.772	523.055	512.089	505.045	568.548	485.125
sub_792	168.872	186.058	151.555	217.593	182.355	194.159	185.192	189.333	180.105	183.954	161.371	183.738	166.48	148.089	159.188	160.031	170.847	148.738
sub_793	300.142	268.359	304.17	311.996	290.139	333.793	308.402	323.035	355.598	278.499	238.112	277.751	299.322	188.842	275.009	249.307	227.491	156.977
sub_794	654.711	702.069	690.174	660.899	610.287	726.082	740.418	817.746	843.709	781.606	846.89	787.544	854.322	737.885	665.675	705.366	614.236	552.341
sub_795	245.018	227.56	240.649	221.772	210.975	223.111	94.2252	136.936	123.545	124.631	128.541	97.5587	139.556	119.274	166.607	187.535	202.219	118.586
sub_796	373.175	394.971	375.922	349.603	406.955	340.18	279.845	341.873	362.233	326.109	322.19	300.841	384.297	410.671	363.812	375.848	482.539	415.711
sub_797	239.119	246.29	258.273	210.555	214.883	225.309	244.058	230.946	243.954	244.199	256.846	242.691	276.611	271.398	257.396	235.096	254.09	246.586
sub_798	1013.5	982.531	937.265	1065.78	1083.9	1051.81	1130.83	1178.49	1163.66	1205.45	1166.87	1079.67	1030.26	905.942	1002.32	887.651	1093.32	873.561
sub_799	50.1527	54.2233	56.3116	62.0137	63.1378	58.194	73.8673	60.8958	65.0323	72.0221	73.467	66.6898	63.3504	66.1818	55.2184	59.8636	67.952	57.6417
sub_800	492.305	447.276	407.257	589.578	342.371	519.009	544.195	542.209	564.314	510.628	498.288	463.864	441.406	373.676	340.214	432.253	447.926	431.929
sub_801	105.447	145.869	174.409	186.136	193.232	201.565	153.73	197.313	231.274	153.964	160.231	136.687	156.186	118.347	124.21	131.181	118.948	107.804
sub_802	777.507	665.736	654.4	654.531	617.372	611.523	620.482	639.299	647.756	682.588	689.619	709.346	670.403	745.635	711.656	658.618	703.353	695.043
sub_803	206.335	204.023	195.834	216.147	176.269	240.961	205.751	253.162	253.136	208.148	206.166	200.047	212.404	183.715	182.16	173.255	171.297	156.561
sub_804	180.613	185.132	206.787	158.322	170.363	163.257	134.523	138.87	148.058	108.038	126.547	136.184	162.305	166.992	144.259	158.255	158.673	138.279
sub_805	934.042	1095.02	960.821	904.373	1019.12	900.772	860.988	844.889	984.987	782.985	740.565	746.662	884.248	835.833	848.376	886.195	830.052	792.401
sub_806	94.023	107.47	110.901	100.065	85.6588	96.0735	96.375	94.8114	78.9248	74.0291	87.2765	86.3009	74.6729	106.717	109.847	118.283	111.025	115.866
sub_807	174.748	190.477	242.896	254.746	232.354	265.281	205.083	273.383	242.754	216.582	168.248	187.593	195.983	152.095	141.797	211.776	217.465	197.115
sub_808	389.529	516.876	370.32	351.031	339.252	292.024	151.108	192.36	241.423	194.811	166.437	158.336	381.42	323.138	290.87	284.913	272.498	299.708
sub_809	361.386	397.665	365.386	388.839	359.821	364.698	326.791	360.864	343.724	309.586	266.921	320.716	336.487	294.115	304.055	306.015	327.681	261.389
sub_810	1927.83	2042.99	1760.55	1909.67	1771.08	2055.02	2033.24	2014.69	1984.91	2051.54	2077.32	2127.29	2109.33	2114.93	2172.93	2026.62	2048.19	1785.13
sub_811	332.403	327.406	312.41	276.783	257.695	251.209	200.495	200.578	239.084	252.544	225.897	228.717	264.68	252.875	265.915	240.285	218.931	278.946
sub_812	502.517	457.29	471.92	537.087	425.973	571.665	597.836	705.263	715.51	643.386	567.232	568.418	618.95	533.755	559.929	480.777	509.017	419.504
sub_813	190.945	195.01	210.92	206.678	267.197	224.458	195.656	194.957	205.405	185.567	121.609	139.138	193.14	155.253	150.545	181.654	134.188	98.499
sub_814	1812.51	1849.45	1722.25	1892.29	1928.94	2071.6	1975.68	2336.85	2263.61	1972.42	1961.23	1993.7	1974.73	1684.08	1959.51	1765.06	1884.85	1354.82
sub_815	336.46	290.045	324.884	285.542	254.836	268.441	256.051	287.457	293.696	312.851	297.02	301.548	322.01	379.486	361.415	277.696	331.621	296.042
sub_816	674.404	747.571	750.827	785.089	783.278	803.837	794.867	810.536	795.755	808.056	748.001	778.309	790.084	669.491	633.919	704.25	671.407	581.261
sub_817	371.422	488.935	431.654	364.747	328.394	348.408	406.43	395.407	425.404	466.295	503.789	454.516	391.173	385.811	386.318	284.258	289.673	286.004
sub_818	133.778	153.759	133.91	145.136	128.657	151.914	154.916	146.487	162.387	140.643	140.279	141.396	127.056	123.292	120.87	140.246	122.612	116.038
sub_819	375.001	365.733	339.678	398.854	284.034	337.447	321.057	304.116	267.399	254.741	201.713	248.154	274.375	233.016	309.996	413.428	369.997	283.185
sub_820	843.762	904.182	875.009	958.539	1041.71	963.064	999.593	1147.61	1115.14	866.928	1037.52	900.679	944.003	858.951	875.54	851.15	879.157	746.722
sub_821	654.32	588.394	585.324	659.144	465.253	627.005	517.336	605.992	533.679	395.503	455.976	448.628	489.021	413.585	394.182	546.697	605.74	558.239
sub_822	444.298	503.583	462.551	574.128	558.02	565.322	488.771	575.378	540.304	519	517.871	442.618	421.682	432.572	392.095	419.606	490.476	459.344
sub_823	92.8129	89.7567	85.3323	97.4675	77.985	83.514	81.9647	76.6827	78.811	73.7562	70.8846	65.8964	94.3226	85.5358	92.9819	101.075	103.223	93.7447
sub_824	2077.27	2566.39	2160.76	2176.41	1819.99	2100.93	2089.67	1945.25	2031.7	2212.15	2084.85	2088.39	2589.59	2202.33	2269.51	2460.88	2635.64	2392.01
sub_825	2597	2508.09	2449.54	2569.82	2634.34	2843.05	2771.51	3051.78	3161.35	2865.87	2520.6	2646.92	2580.39	2368.92	2611.59	2423.04	2534.72	1937.27
sub_826	510.571	525.389	573.042	548.546	569.859	561.066	602.094	639.151	667.57	618.408	595.163	614.854	569.514	495.253	520.743	557.104	557.509	436.666
sub_827	134.702	178.859	102.634	128.937	129.055	172.905	197.53	150.258	231.459	283.213	172.731	226.959	178.963	157.439	210.044	138.854	124.934	95.6574
sub_828	151.04	164.712	168.832	131.302	131.433	124.048	116.648	139.005	133.185	152.281	153.878	157.15	166.475	168.07	133.788	152.868	143.532	146.71
sub_829	203.353	271.661	245.331	175.655	215.132	172.024	124.107	140.343	122.263	107.917	106.537	146.814	179.011	237.985	247.203	182.718	197.948	195.66
sub_830	77.3389	67.7883	64.26	72.941	79.1461	76.4335	70.228	71.8593	56.8889	51.3953	51.4884	60.4037	58.3894	55.6637	52.9224	64.6609	56.7071	56.0295
sub_831	125.525	122.527	105.811	138.744	129.053	139.28	156.247	145.263	163.279	143.814	113.305	114.238	133.945	122.617	113.835	115.4	108.179	100.935
sub_832	389.18	448.912	330.141	341.322	240.7	348.4	255.732	286.46	315.503	340.625	324.221	377.876	388.223	421.281	420.862	375.883	425.177	387.697
sub_833	173.266	197.871	200.123	176.69	165.114	173.99	132.64	149.505	152.426	136.436	160.57	137.359	175.403	174.472	159.885	164.552	178.904	168.382
sub_834	123.653	184.105	155.701	156.522	143.261	201.584	122.659	153.979	182.336	132.268	99.7643	99.4133	121.816	112.571	93.5937	133.697	95.0816	117.692
sub_835	943.95	889.107	820.652	775.611	798.237	816.741	594.447	693.397	689.843	505.084	447.551	474.79	761.422	675.68	799.735	678.732	715.242	603.331
sub_836	458.259	465.387	479.995	432.778	558.935	509.551	479.741	471.945	501.406	550.951	460.912	451.801	439.903	416.106	434.764	405.759	378.839	371.827
sub_837	1629.22	2009.6	2121.39	2079.36	2184.03	2162.38	1959.56	2345.91	2175.59	1955.42	2027.02	2102.77	2036.75	1756.96	1877.96	1764.79	1749.73	1366.47
sub_838	2344.65	2913.43	2496.36	2602.06	3059.89	3008.96	2451.75	3095.56	3060.06	2825.42	2825.31	2709.81	2624.06	2415.95	2494.19	2182.72	2351.54	1887.89
sub_839	3616.65	3823.58	3541.94	4035.36	3830.33	3500.06	3458.96	3394.02	3122.89	3033.4	3204.05	3381.22	3234.02	2748.55	3389.64	3365.45	3324.53	2592.41
sub_840	1109.72	1038.66	1044.38	1282.18	1022.51	1201.43	1362.75	1359.33	1211.77	1306.54	1116.77	1228.08	1036.62	902.18	1014.61	1049.52	1057.97	844.306
sub_841	256.411	301.316	329.41	285.894	253.604	249.462	214.189	224.701	235.198	235.056	224.942	217.563	303.251	251.24	260.393	270.171	316.92	233.599
sub_842	184.743	184.642	186.212	160.458	159.149	158.81	140.275	134.851	161.882	174.049	162.385	141.024	179.079	185.002	190.15	160.781	206.166	203.465
sub_843	283.089	352.581	328.071	330.531	380.706	398.767	333.522	350.806	395.778	382.552	342.615	312.85	272.889	282.174	288.975	295.934	279.041	266.382
sub_844	139.188	162.621	148.424	184.665	160.955	186.883	209.388	201.515	174.994	196.33	154.955	158.101	185.628	130.302	150.468	146.205	146.457	135.346
sub_845	346.425	321.899	263.042	297.287	249.072	268.557	111.814	166.426	276.287	110.765	133.918	140.025	128.092	123.921	98.927	178.045	154.556	147.051
sub_846	447.228	497.465	499.417	427.196	444.696	379.492	302.344	351.845	396.219	330.973	345.031	350.358	348.167	356.578	367.143	411.465	400.274	312.215
sub_847	243.574	259.809	222.954	279.363	241.903	288.563	286.829	283.473	319.839	300.124	280.83	292.454	271.582	280.179	272.745	256.622	264.132	292.126
sub_848	1623.18	1539.29	1555.31	1432.81	1768.65	1413.74	1165.84	1316.45	1308.94	1197.68	1276.92	1243.85	1365.3	1421.43	1408	1402.08	1430.6	1257.57
sub_849	461.724	437.449	438.45	463.133	486.445	474.624	487.026	492.709	530.323	520.974	504.11	474.074	416.876	457.529	378.352	429.027	457.506	379.763
sub_850	1334	1407.43	1375.86	1472.02	1443.81	1437.63	1401.36	1489.97	1565.63	1500.61	1661.71	1507.19	1463.38	1511.64	1397.08	1343.37	1396.04	1415.43
sub_851	292.376	314.615	275.107	293.257	327.52	312.451	329.204	359.869	401.948	368.922	321.073	308.954	344.317	316.32	321.385	271.58	292.291	284.648
sub_852	187.031	239.927	228.043	153.039	110.235	144.188	126.808	133.214	139.043	140.252	139.683	141.156	224.519	172.747	187.072	175.081	149.091	129.537
sub_853	186.769	239.827	226.787	148.907	102.864	148.15	125.265	134.841	138.993	142.709	141.619	138.287	225.41	172.423	184.026	176.584	142.748	135.455
sub_854	1456.39	1563.3	1505.47	1592.18	1590.12	1786.79	1412.48	1421.62	1506.24	1081.32	918.403	1211.06	1422.28	1168.82	1300.69	1230.38	1171.02	1110.16
sub_855	44.6229	41.643	43.3097	38.7858	36.0475	41.5045	29.6438	36.8746	38.3948	33.2699	29.5859	31.4426	29.1143	33.8068	30.5305	36.0089	33.2406	42.5065
sub_856	379.954	389.717	414.741	396.397	432.648	397.296	383.276	378.6	420.615	374.791	378.287	364.444	388.125	329.725	333.225	332.606	332.966	292.809
sub_857	1403.26	1652.61	1478.68	1336.77	1434.43	1537.61	1016.46	1300.73	1373.53	950.998	861.463	936.266	1442.93	1232.08	1089.48	1319.08	1258.98	1147.32
