ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_2_REP_1	TP_4_REP_1	TP_6_REP_1	TP_8_REP_1	TP_10_REP_1	TP_12_REP_1	TP_14_REP_1	TP_16_REP_1	TP_18_REP_1	TP_20_REP_1	TP_22_REP_1
sub_1303	0.03014222033538527	0.07006638188512572	24.145906	6.532998623375792	1.2143856455963156	1.45220876448471	0.8033721	0.0	sub_1303	1.362067735	2.252122703	3.933729572	2.579181824	0.880787329	2.204371843	0.842362903	0.731565114	0.252888342	0.781312345	0.315604548
sub_1304	0.012417745701549564	0.05501407657419568	25.033907	6.374832054191392	1.1159239252500772	2.5752745649788205	0.91299933	0.0	sub_1304	3.083415532	3.481765949	4.08408092	5.246809304	2.935073569	2.721410201	2.179142269	1.806309376	1.885003108	2.096575225	1.364440209
sub_1305	0.023791834713082854	0.06508546955186234	24.692726	7.073944961112166	6.161160348806884	8.865368343111253	0.84328425	0.0	sub_1305	9.179351521	12.35046375	16.20704481	18.97941407	8.133579157	16.46707879	5.480483682	4.893968202	4.511341431	5.575214312	2.026854822
sub_1306	0.042223873204556714	0.08147895451640834	24.6944	6.6814011183994975	4.711069274911176	6.766750795350395	0.71507573	0.0	sub_1306	7.604030948	9.429713165	17.52542859	11.52061363	6.395826701	12.35278573	4.893446547	3.386560242	3.368244577	2.504298521	2.214562587
sub_1307	0.012683082148163872	0.0553081856814048	25.563065	5.695883322807519	31.598559833334782	96.92172104096495	0.9109525	0.0	sub_1307	122.8721332	141.5256715	115.7822446	159.8131002	108.4385316	94.95876578	78.61482665	71.00263075	71.19049705	75.86575244	64.70285517
sub_1308	0.054110946012877664	0.09336132190274625	23.681227	20.35251518011882	6.658429840495968	15.823327845717994	0.62510216	0.0	sub_1308	15.66166352	17.20600951	7.708484178	8.023698606	13.49425242	4.688742443	15.86524055	18.51386037	22.35023142	18.84805653	23.7611776
sub_1309	0.03585579848581334	0.07526663809710714	24.484127	19.4838492322521	6.618378407810044	21.221399574112347	0.7624678	0.0	sub_1309	19.94736779	18.29666615	11.28604498	13.84136859	22.01950377	9.742289786	26.02865853	24.47975152	26.27612966	28.45112231	26.50735103
sub_1310	0.04816740960871719	0.08795100079621267	23.27393	19.632052983949162	26.72496159179366	92.79859102747015	0.6703988	0.0	sub_1310	90.67626528	89.13905018	39.74701207	53.32068947	92.8456249	41.81612016	103.1141318	107.9455012	116.9712112	115.9663286	115.0632333
sub_1311	0.14061062760914173	0.18625255259245457	23.70166	7.167249109367684	21.861418626406692	48.47679729060262	0.24931616	0.0	sub_1311	50.38112165	52.86543033	136.1954463	75.03951387	52.45416893	92.79997861	38.06622846	33.99646827	27.406742	32.58365373	25.63105436
sub_1312	0.06099200452840869	0.10018184495655903	24.242573	6.173320467049768	12.433743723346211	20.302357926950247	0.5766905	0.0	sub_1312	21.63375407	29.97552748	65.63158357	31.3684619	20.76854944	24.92775124	13.96815593	13.16331115	9.795805881	11.24674462	8.896762899
