ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT0.75_REP1	ZT0.75_REP2	ZT0.75_REP3	ZT1.75_REP1	ZT1.75_REP2	ZT1.75_REP3	ZT3.75_REP1	ZT3.75_REP2	ZT3.75_REP3	ZT5.75_REP1	ZT5.75_REP2	ZT5.75_REP3	ZT7.75_REP1	ZT7.75_REP2	ZT7.75_REP3	ZT9.75_REP1	ZT9.75_REP2	ZT9.75_REP3	ZT10.75_REP1	ZT10.75_REP2	ZT10.75_REP3	ZT11.5_REP1	ZT11.5_REP2	ZT11.5_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT12.75_REP1	ZT12.75_REP2	ZT12.75_REP3	ZT13.75_REP1	ZT13.75_REP2	ZT13.75_REP3	ZT15.75_REP1	ZT15.75_REP2	ZT15.75_REP3	ZT17.75_REP1	ZT17.75_REP2	ZT17.75_REP3	ZT19.75_REP1	ZT19.75_REP2	ZT19.75_REP3	ZT21.75_REP1	ZT21.75_REP2	ZT21.75_REP3	ZT22.75_REP1	ZT22.75_REP2	ZT22.75_REP3	ZT23.5_REP1	ZT23.5_REP2	ZT23.5_REP3
sub_56	71.1139	57.1234	59.432	81.44	78.3316	72.5407	81.393	110.343	85.0109	56.6449	71.7312	74.651	56.8663	61.0334	73.9922	83.0146	64.9785	65.5557	49.4844	49.7278	57.0277	44.402	64.4235	41.2136	43.3129	54.2271	41.9311	47.1062	29.8043	39.2228	29.5513	30.1737	37.9618	29.1373	26.2532	30.3666	32.3997	38.1299	23.1244	34.0849	40.6655	25.8261	40.7957	43.3164	31.8884	38.0028	47.6628	40.9707	73.4115	30.019	72.0128	52.1303	45.7395	65.9777
sub_57	969.874	1132	743.564	1148.98	1381.31	1010.25	1127.91	1225.42	1180.23	1166.57	985.517	1016.41	886.281	1034.79	728.97	985.431	916.452	784.382	778.512	840.027	764.411	670.977	969.575	858.305	517.512	785.267	681.179	861.594	643.451	746.614	728.038	774.495	770.772	694.166	569.121	626.113	657.052	814.725	668.532	780.429	829.951	563.232	1004.77	737.601	876.812	834.763	718.916	818.325	1152.33	804.51	844.502	760.749	994.939	1065.18
sub_58	144.685	133.008	113.643	109.299	136.014	125.734	113.807	128.297	114.089	81.5916	86.5491	72.9377	76.6846	83.7648	88.0055	65.383	89.4893	79.7036	38.0296	43.2636	49.8307	64.4761	69.9095	51.7852	36.998	49.9277	43.4161	41.7768	36.4643	41.5705	41.8428	46.8093	46.4496	36.1605	48.0096	31.0181	35.6509	48.7206	39.1103	61.8117	57.9641	42.9452	52.3025	48.474	56.6506	56.1262	58.28	72.7215	91.7586	46.3101	77.6691	75.1135	64.32	115.687
sub_59	144.222	139.562	153.063	147.537	151.409	124.706	125.525	145.975	159.906	154.333	120.096	91.8761	117.171	110.142	119.648	116.873	145.383	110.281	100.488	117.157	107.461	115.011	148.433	137.023	85.6108	131.504	86.0106	109.22	75.8721	119.101	95.9371	137.127	113.505	88.6719	102.537	107.524	79.2908	127.145	92.186	121.42	132.6	92.8122	107.149	93.8053	127.934	145.632	106.19	147.343	156.477	124.338	137.966	134.007	122.428	179.375
sub_60	527.8	533.828	503.32	544.027	639.312	557.63	583.137	708.87	754.762	766.698	710.293	710.988	729.973	774.745	604.543	895.101	834.893	650.216	763.181	700.03	757.582	653.798	936.66	818.447	451.217	682.008	664.59	676.44	481.698	671.842	551.315	572.715	485.821	422.445	514.992	452.106	416.936	504.745	417.567	522.857	511.482	350.057	427.121	434.471	542.073	464.873	378.675	512.311	639.29	463.132	477.875	485.973	467.959	582.844
sub_61	2357.08	2544.42	2222.23	2562.86	2915.85	2505.08	2735.23	3081.01	3148.46	2810.54	2830.93	2693.99	2336.78	2377.62	2835.08	3085.5	2822.4	2647.47	2667.58	2401.35	2557.68	2331.16	3255.93	2725.76	1602.72	2242.46	1908.14	2330.68	1635.73	2008.44	1746.35	2342.88	2101.71	1346.41	1905.82	1742.96	1576.76	2028.78	1535.66	1743.23	1964.15	1522.34	1729.49	1503.16	1690.99	1841.26	1651.01	2133.31	2569.16	1941.16	2197.31	2010.33	2059.76	2369.67
sub_62	434.751	441.339	430.598	444.943	509.7	524.838	520.07	528.415	549.642	538.459	538.993	526.153	423.829	429.138	501.407	467.813	559.854	507.215	443.324	470.488	489.921	412.178	521.351	443.142	303.058	389.665	383.001	393.662	290.202	413.232	297.039	374.638	321.171	219.917	331.504	306.654	327.512	270.973	262.633	366.227	299.078	244.004	322.017	287.551	298.365	360.479	274.776	351.382	497.388	317.29	447.582	351.08	330.626	422.206
sub_63	1352.66	1252.9	1281.61	1373.62	1349.76	1377.55	1539.48	1578.31	1605.28	1618.59	1532.35	1531.18	1426.74	1570.81	1431.64	1600.63	1727.18	1520.96	1463.11	1328.91	1483.42	1416.98	1566.24	1377.76	1109.18	1243.53	1232.89	1355.65	1005.33	1316.68	1113.9	1231.28	1092.14	859.419	956.64	967.485	922.127	966.565	971.347	1119.23	1067.41	758.92	996.01	903.639	974.403	1007.51	783.37	1067.75	1300.26	988.643	1107.48	1040.34	1043.54	1181.61
sub_64	669.154	711.449	719.274	680.402	816.516	739.121	701.818	850.148	968.031	897.968	869.175	804.271	731.516	799.366	937.485	987.644	994.641	861.466	845.007	841.777	822.818	755.954	1078.77	885.461	575.17	746.535	639.248	807.517	537.035	711.754	554.261	767.635	664.199	461.744	617.98	557.945	492.442	590.497	514.356	585.751	630.091	450.526	624.012	474.999	560.054	558.761	477.446	643.956	753.307	617.617	644.185	559.439	592.38	663.849
sub_65	231.391	222.611	242.28	231.901	233.238	218.886	239.84	271.269	320.191	300.372	293.74	260.956	230.288	240.113	282.17	257.303	264.753	278.944	243.543	246.78	236.124	221.084	274.502	237.155	174.772	204.696	170.38	215.616	174.7	204.835	147.801	239.609	180.972	172.821	167.243	162.509	168.532	164.031	147.133	164.349	194.306	141.58	173.241	138.979	180.948	169.236	148.257	214.427	258.604	173.106	212.406	188.588	181.444	212.048
sub_66	37.5281	47.9671	41.0693	41.8221	62.7696	58.6178	39.8792	67.1845	45.2667	64.2766	64.1526	51.7342	37.4508	23.4169	55.2655	65.3689	72.6649	53.4872	71.7581	64.756	76.6267	79.5034	100.346	104.074	68.3728	80.0247	59.821	75.5701	62.0851	88.6776	67.716	99.9251	79.5974	56.7481	86.2893	71.1691	76.4628	69.1266	58.6127	57.8638	72.7178	43.3186	56.475	50.5342	30.5446	41.6279	29.2142	41.0653	63.5133	46.0734	52.5889	42.1853	54.3062	67.9414
sub_67	249.7	263.042	228.571	260.155	286.01	276.954	284.94	324.935	306.608	221.146	251.573	244.041	230.126	220.749	297.879	228.57	216.098	242.732	200.08	193.074	199.895	169.321	235.766	218.685	147.342	210.096	157.351	199.74	157.466	184.284	146.911	227.881	175.818	113.708	162.928	144.237	117.745	166.668	122.418	189.92	220.094	123.517	142.761	145.243	149.693	186.748	149.165	179.628	250.011	176.959	224.69	220.21	187.271	261.342
sub_68	498.069	499.394	400.065	483.683	483.444	424.266	390.901	412.109	483.991	462.027	413.342	395.152	384.059	380.419	418.234	408.546	429.829	392.026	380.278	387.263	299.742	306.841	376.504	367.173	241.996	315.966	266.481	325.866	225.831	288.061	201.389	305.471	293.589	210.208	232.418	195.884	223.215	239.418	184.049	279.989	263.671	283.831	257.613	232.055	301.974	310.487	219.297	339.183	422.033	310.439	329.599	371.746	319.604	393.448
sub_69	717.107	689.827	486.289	628.622	711.694	597.536	730.22	905.198	829.861	884.976	813.286	815.88	812.742	802.954	866.756	1162.67	892.519	823.091	984.483	875.68	859.881	817.359	1177.67	964.791	589.373	820.88	727.27	848.398	670.071	789.965	765.403	792.766	725.406	535.863	616.288	582.781	525.534	605.3	479.731	521.349	571.407	491.652	569.518	407.291	551.411	575.018	364.249	537.389	717.182	495.837	521.16	594.165	539.856	581.383
sub_70	311.663	304.86	242.838	333.63	322.485	272.665	314.228	342.701	301.796	323.338	268.638	348.241	252.863	346.653	256.788	423.139	362.162	281.255	487.304	367.087	452.371	468.097	558.973	563.513	408.833	565.188	524.769	439.916	420.966	430.174	360.282	442.267	432.666	283.158	396.302	374.975	291.537	291.434	372.777	327.567	430.864	218.189	270.758	265.348	351.701	207.781	128.516	217.711	298.52	156.659	191.192	212.79	206.032	225.931
sub_71	439.257	361.338	471.547	394.792	456.295	482.77	382.153	527.309	522.435	461.198	405.736	459.016	476.148	555.326	392.063	386.429	400.411	465.061	350.783	374.736	351.506	284.267	383.778	417.129	211.304	258.581	327.725	309.219	214.65	262.584	257.39	383.341	380.181	171.76	219.652	214.673	189.305	205.1	201.39	206.786	216.081	175.808	234.292	183.93	210.851	208.588	288.604	255.17	379.869	259.576	265.647	332.883	239.428	245.126
sub_72	2084.34	2438.13	1853.01	2537.89	2767.19	2128.41	2409.24	2786.85	2587.45	2464.96	2706.33	2168.94	2228.95	2350.75	2373.43	2555.44	2232.32	1977.95	1989.77	1986.35	2028.11	1884.7	2482.72	2389.99	1394.85	1970.1	1705.41	1848.22	1453.94	1943.95	1501.42	2007.02	1774.33	1433.51	1747.34	1617.02	1401.17	1976.24	1587.67	1833.74	1877.26	1420.67	2041.76	1431.12	1636.8	1929.12	1748.31	2020.75	2332.38	1807.64	2047.51	1765.45	1884.83	2284.14
sub_73	891.531	968.346	883.934	894.758	1040.6	901.164	1111.9	1203.07	1040.24	1110.76	995.549	960.749	979.504	1027.64	897.154	1151.94	955.63	1021.96	1013.74	862.073	965.424	847.839	1174.97	971.776	602.411	833.152	788.586	924.061	660.184	878.715	678.325	905.346	718.236	559.199	599.093	613.635	566	686.471	460.355	698.797	710.23	530.326	640.42	550.71	627.27	605.776	618.575	673.988	739.915	681.931	680.812	717.593	759.787	797.583
sub_74	389.509	410.149	415.269	460.109	473.408	427.603	483.178	546.077	559.826	482.298	464.275	474.846	404.88	364.087	562.803	454.74	474.625	407.572	455.893	379.233	367.518	384.548	547.721	389.713	233.622	378.068	323.712	359.297	231.694	361.16	299.65	404.558	293.5	210.877	284.674	285.942	281.829	330.481	245.684	378.251	309.725	249.826	331.926	241.386	289.19	344.81	250.646	364.594	454.337	364.06	373.338	355.486	405.195	449.771
sub_75	685.086	674.987	594.24	628.791	765.634	638.533	674.428	746.846	755.044	809.024	767.884	741.839	715.48	606.027	797.677	797.23	726.568	712.491	707.46	638.64	649.694	681.918	848.872	710.831	498.033	665.336	541.165	640.675	468.698	619.039	504.601	647.715	567.964	487.287	518.3	485.338	472.845	504.647	381.792	496.846	525.042	413.585	467.169	419.531	496.724	550.343	397.423	585.108	656.299	536.486	605.794	549.611	518.683	673.944
sub_76	1247.82	1508	1207.26	1411.34	1629.83	1311.99	1548.02	1738.2	1750.09	1797.16	1651.16	1713.83	1323.73	1395.16	1768.66	1868.27	1639.12	1490.86	1621.96	1441.52	1556.44	1403.93	1952.96	1638.75	963.208	1389.36	1264.28	1359.79	912.1	1409.13	1035.35	1587.01	1140.11	822.955	1110.08	1088.05	946.932	1087.4	880.294	1099.18	1234.02	831.634	1027.59	824.134	995.318	1152.87	979.315	1245.13	1465.82	1163.21	1265.62	1170.71	1214.43	1283.54
sub_77	1055.85	1132.15	828.969	1120.19	1329.65	1017.89	1293.55	1361.6	1383.57	1353.52	1227.37	1378.9	1200.98	1086.51	1253.01	1545.16	1344.42	1269.72	1224.57	1115.46	1184.01	1073.06	1576.71	1257.12	619.937	1167.55	1004.52	1115.64	776.503	961.413	794.159	1068.59	871.834	618.206	755.983	737.247	698.538	807.044	730.763	806.854	780.151	563.78	803.431	642.831	753.523	798.598	612.29	881.967	1255.91	924.334	875.006	905.884	841.041	1036.18
sub_78	282.005	229.389	205.329	245.249	291.033	285.491	211.4	317.177	240.418	201.004	223.6	188.024	187.423	171.383	221.227	219.072	230.096	189.417	178.479	194.622	147.644	170.121	178.81	217.628	156.311	167.116	127.755	162.045	132.695	142.775	117.216	164.979	158.28	113.317	149.623	123.879	146.15	133.695	110.311	187.667	170.49	126.382	143.908	139.984	169.871	183.896	143.617	218.382	213.153	147.581	223.499	208.83	196.566	262.493
sub_79	628.567	631.551	421.653	624.647	673.426	560.422	626.994	612.109	880.13	1026.46	927.13	914.933	837.185	816.031	951.411	1148.6	1146.92	1001.11	1033.82	940.923	988.902	1055.77	1132.88	1016.05	742.102	798.78	920.392	1071.37	681.335	823.192	724.47	782.56	758.325	606.006	590.992	607.91	487.047	511.01	480.92	590.875	683.209	417.626	594.464	496.021	524.469	541.799	354.421	538.675	610.213	450.147	506.443	583.545	564.348	587.176
sub_80	242.462	222.882	265.344	232.53	280.527	263.504	257.775	256.845	335.279	282.825	289.383	281.283	244.113	252.375	323.842	301.895	327.296	270.824	242.556	224.346	254.643	232.005	291.629	284.717	193.446	238.493	218.829	225.45	159.077	207.495	200.076	251.46	184.481	144.064	180.044	200.531	160.244	190.702	157.086	173.872	181.316	134.647	179.033	159.645	186.76	184.193	148.702	232.446	269.997	165.728	197.664	213.859	177.503	227.015
sub_81	820.262	613.386	453.086	677.993	684.534	603.185	719.743	780.054	973.487	870.687	929.473	859.004	826.793	687.245	668.286	944.933	788.551	822.82	631.932	725.297	688.434	633.171	652.516	596.918	374.827	607.554	497.39	559.145	443.428	591.202	361.035	498.203	403.673	364.717	353.333	241.615	254.202	397.441	382.19	366.308	333.737	336.672	328.084	366.479	362.875	445.633	350.574	436.712	739.792	513.559	432.999	523.813	448.623	518.009
sub_82	457.401	523.453	396.496	477.098	495.647	493.926	533.48	654.326	580.788	574.161	524.135	602.638	574.114	628.846	553.055	665.825	655.466	632.723	617.577	487.63	583.621	521.299	656.057	552.864	301.669	470.665	455.847	456.123	348.394	487	389.787	398.962	366.68	249.764	346.852	349.04	294.077	298.369	236.415	321.822	329.798	279.076	301.493	320.169	358.026	376.01	250.11	353.442	507.13	334.86	389.501	375.734	416.142	478.169
sub_83	2158.61	2217.26	1824.78	1990.07	2315.36	2193.21	2454.26	2718.26	2927.89	2840.11	2669.66	2559.56	2484.91	2644.13	2653.59	3077.89	2867.69	2542.94	2452.48	2245.64	2526.93	2384.41	3074.77	2502.66	1678.1	2263.71	2126.18	2075.02	1838.67	2199.64	1941.71	2107.63	1713.93	1514.83	1715.27	1616.9	1438.79	1542.14	1709.41	1827.05	1955.64	1321.12	1790.53	1491.83	1691.73	1735.24	1423.57	1903.03	1992.88	1734.54	1572.19	1827.16	1729.86	2106.49
sub_84	1372.49	1836.07	1514.17	1851.48	2151.15	1750.68	1917.48	2344.35	2907.12	2528.65	2718.48	2545.35	1973.56	2161.55	2352.79	2694.47	2881.23	2458.86	2743.38	2382.59	2455.02	2126.38	3132.64	2841.43	1360.31	2257.37	1833.84	2170	1459.66	1932.02	1387.62	2080.92	1762.19	1173.63	1566.22	1516.42	1174.58	1565.18	1189.97	1166.69	1320.76	1055.77	1313.01	1201.11	1220.52	1251.43	1052.89	1583.77	2143.89	1120.89	1466.76	1389.11	1409.63	1803.61
sub_85	526.185	512.671	450.574	498.362	533.054	547.584	553.595	590.887	646.448	497.46	550.742	564.94	487.66	566.108	552.815	625.173	603.746	573.992	493.626	458.36	482.033	428.236	566.604	464.48	360.153	451.382	373.582	407.444	332.028	435.276	341.082	422.052	363.339	292.109	333.854	331.554	272.168	345.193	309.848	413.381	364.129	267.205	327.162	277.853	347.013	349.061	285.026	347.227	442.339	350.993	385.228	332.468	366.812	398.161
sub_86	89.4856	112.823	83.2976	151.647	94.5327	99.8753	113.989	91.3847	125.518	104.923	88.5458	128.761	83.9778	118.788	124.584	201.874	196.085	273.573	263.548	338.894	385.967	359.965	556.467	358.633	297.51	328.538	416.757	470.343	148.188	373.753	280.594	351.723	405.904	116.923	215.924	266.095	141.486	140.823	120.323	107.066	130.581	96.9909	95.2301	69.591	98.229	75.0606	78.3736	85.1213	108.405	86.1515	118.945	87.3877	80.201	94.5706
sub_87	627.009	656.284	695.656	638.291	723.248	731.192	645.873	770.18	695.609	727.829	673.876	707.393	554.274	583.479	583.791	707.643	699.312	521.121	580.564	442.925	581.152	462.404	421.064	470.704	259.838	350.013	319.426	460.092	302.671	475.047	301.464	348.077	334.179	199.054	227.297	246.177	240.799	242.106	252.868	359.935	309.98	222.056	327.152	326.319	271.774	376.207	296.998	430.547	459.001	363.329	408.017	450.115	386.512	395.111
sub_88	159.654	157.477	120.756	165.458	145.065	140.221	140.348	166.282	155.825	146.389	171.257	124.403	97.0887	140.878	130.802	148.512	148.906	144.288	191.082	172.581	156.235	143.446	228.614	187.638	133.222	164.522	168.563	243.96	160.481	179.553	156.573	219.612	211.05	160.093	171.429	185.823	193.836	144.64	175.382	195.578	179.477	190.095	152.524	121.739	199.54	136.148	107.786	161.009	152.701	140.408	138.429	99.9952	129	157.483
sub_89	52.2157	37.6118	44.2124	28.9809	32.1344	26.5037	33.9198	35.3435	37.2233	32.2048	37.759	19.7835	29.8501	13.1654	43.5684	28.8732	21.4278	39.8625	20.4927	18.9492	35.1359	26.3344	44.8505	50.4182	60.7692	35.2505	47.7442	35.0388	36.5842	73.2563	31.0707	36.1828	38.769	49.4276	53.7988	41.0041	40.5278	44.0839	50.9603	58.1938	59.7635	33.3914	36.7791	41.6621	54.0914	37.1279	46.5833	41.7882	42.2173	30.6847	38.4945	21.1952	26.8367	48.2967
sub_90	122.188	153.623	140.886	158.557	165.535	148.049	117.364	139.008	182.708	120.438	151.307	159.501	146.835	171.013	143.917	231.109	278.931	191.921	244.703	176.174	215.047	225.344	322.015	234.589	177.647	237.924	189.557	239.238	148.133	179.447	173.525	231.935	169.315	140.023	190.755	150.052	138.407	159.358	115.199	115.34	118.667	104.621	93.9133	105.877	110.458	109.534	78.7588	101.288	150.28	99.415	119.749	133.264	99.716	156.779
sub_91	437.677	433.171	403.286	385.957	395.115	331.84	389.177	407.837	490.096	380.034	343.652	378.304	278.87	361.977	396.933	364.072	442.14	282.64	279.946	259.386	258.363	264.667	279.113	254.205	179.15	199.309	184.448	222.556	170.847	230.096	161.497	187.955	168.838	151.154	193.708	194.695	170.537	237.162	187.731	210.212	191.36	186.423	188.54	184.439	195.712	184.911	297.052	254.271	301.174	254.395	309.942	284.797	286.034	352.818
sub_92	446.896	524.54	419.526	503.202	541.958	482.762	480.833	594.58	599.647	550.629	535.194	526.216	477.759	461.216	549.683	635.834	528.398	516.227	477.757	437.159	473.409	440.955	560.194	469.755	334.292	451.441	377.237	446.137	344.331	424.943	325.788	452.347	380.723	296.276	369.327	338.4	313.748	339.737	351.619	401.33	362.359	276.907	367.819	304.366	362.416	359.647	335.741	403.729	479.102	407.334	402.234	377.576	419.609	429.009
sub_93	235.406	248.802	193.43	227.408	265.885	246.713	263.741	272.586	257.404	219.788	235.309	214.943	202.516	173.534	213.661	206.464	202.415	194.557	160.006	165.96	150.66	137.482	175.191	176.236	107.247	147.507	129.498	160.335	126.556	140.267	107.882	133.834	131.124	110.6	123.279	121.391	148.094	157.482	105.383	143.965	136.108	114.354	137.711	126.76	139.707	163.006	124.38	169.778	205.265	160.68	204.323	202.924	149.515	232.893
sub_94	167.685	174.799	143.879	171.974	204.102	156.09	169.912	183.792	224.073	179.264	206.599	220.345	150.254	153.998	152.244	275.498	158.176	179.44	126.517	136.712	117.3	151.36	148.033	163.667	77.2203	109.65	79.6663	125.8	113.456	103.1	77.2369	88.109	84.4548	68.4822	78.1535	73.3025	55.7742	77.2131	74.4121	98.8066	91.7797	77.4666	96.3489	73.9668	88.6638	131.315	66.5085	110.892	155.592	124.98	144.871	97.1846	132.167	151.414
sub_95	270.046	317.221	353.96	301.62	368.033	348.129	283.992	405.861	410.441	460.781	379.478	451.067	461.34	422.358	393.297	473.267	524.354	427.373	429.235	444.742	474.691	432.317	560.476	475.749	347.683	321.486	436.727	453.257	313.541	400.311	358.793	395.274	372.165	288.086	363.828	334.972	277.979	354.396	305.009	339.561	343.617	271.823	304.705	267.478	357.2	313.445	264.961	367.563	325.683	315.679	315.6	293.032	253.713	357.873
sub_96	436.745	464.121	380.616	433.702	452.187	414.655	503.502	519.176	567.832	536.43	489.74	575.6	464.241	483.267	498.888	619.768	517.2	465.065	506.904	431.669	432.152	433.179	495.947	451.643	292.34	475.27	405.569	504.138	326.472	418.769	366.645	383.057	306.874	249.871	300.68	278.094	278.366	349.125	262.042	305.246	310.664	249.788	268.324	257.46	273.435	285.701	264.631	336.534	492.072	337.137	380.871	337.499	327.632	395.524
sub_97	478.673	514.977	470.254	485.381	582.274	529.221	573.08	548.724	678.513	571.014	536.538	574.022	501.251	525.179	602.649	572.144	669.504	617.056	547.336	440.451	530.511	510.593	635.705	578.922	323.034	475.375	464.491	512.954	353.858	434.453	374.933	486.455	407.55	289.862	383.967	363.17	376.997	355.485	303.264	388.276	322.661	316.586	347.229	334.213	336.341	374.792	270.178	354.347	557.052	337.602	438.293	387.311	377.028	480.325
sub_98	197.898	310.413	183.922	214.84	299.083	262.549	173.986	205.384	335.46	295.758	267.905	265.029	289.696	239.799	314.36	426.185	432.691	388.558	544.43	456.84	555.506	437.021	637.094	602.392	369.116	377.692	439.238	549.405	391.552	466.264	438.383	517.782	553.409	406.194	569.988	456.277	315.133	275.518	461.981	373.986	302.244	287.479	277.35	278.77	286.809	252.286	313.376	421.928	279.737	240.22	256.165	254.963	181.021	274.46
sub_99	256.436	283.361	257.796	299.835	314.022	269.748	284.175	355.289	325.848	281.292	292.403	255.026	242.085	229.212	290.111	253.316	300.165	264.811	251.899	249.805	253.031	249.475	281.243	269.469	181.718	235.404	201.292	221.093	160.869	205.861	143.97	232.562	230.451	160.29	197.972	185.403	178.146	200.416	143.953	195.88	232.236	184.788	172.702	170.328	161.149	230.926	173.117	254.369	280.846	198.162	239.892	205.723	208.486	319.142
sub_100	186.345	185.558	171.657	183.28	184.737	151.412	165.731	135.546	184.789	124.879	143.375	119.053	154.608	121.787	127.273	152.356	184.977	168.486	183.032	126.545	158.714	165.772	262.175	233.588	164.408	215.459	229.928	229.252	163.446	184.207	204.68	257.041	268.24	208.007	245.509	213.636	247.832	248.103	212.04	204.615	207.358	164.336	158.311	181.188	227.863	195.208	122.087	181.397	229.955	112.546	181.081	142.158	109.598	177.354
sub_101	1663.55	1256.03	1325.28	1520.89	1505.55	1291.55	1377.54	1452.01	1709.32	1519.44	1472.32	1368.86	1263.8	1283.62	1195.2	1588.49	1536.59	1208.55	1263.04	1444.64	1377.73	1277.45	1670.61	1639.49	999.762	1467.3	1262.25	1353.09	1079.27	1565.56	1210.13	1589.2	1418.31	1111.58	1188.18	1124.1	1161.99	1294.28	1476.97	1483.47	1486.12	1113.04	1182.81	998.127	1370.86	1207.39	1193.4	1175.64	1446.51	1087.56	1134.9	1121.39	1076.65	1207.9
sub_102	217.801	202.708	244.801	203.161	229.518	183.478	186.75	216.81	245.08	228.438	233.615	243.006	153.049	217.718	201.388	284.933	270.179	250.656	255.398	206.49	278.285	273.554	318.511	311.52	227.428	199.302	271.72	250.308	208.728	269.21	211.08	250.748	233.852	174.497	244.453	233.668	198.231	211.539	221.449	219.596	230.038	174.003	209.757	187.122	187.172	182.844	156.649	191.377	217.311	183.122	208.777	127.859	197.468	207.752
sub_103	131.718	127.338	132.534	156.089	136.277	120.044	124.349	149.304	228.951	164.22	207.181	156.961	122.919	144.412	161.577	164.147	251.885	240.776	193.747	223.393	204.259	176.541	380.761	250.202	205.711	170.402	242.069	199.828	199.763	195.853	188.642	211.355	204.49	133.058	182.105	158.962	129.334	119.963	174.286	178.843	188.261	130.756	143.243	147.504	180.929	104.122	119.749	160.047	187.714	111.902	153.817	120.898	118.783	160.262
