ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_4_REP_1	TP_8_REP_1	TP_12_REP_1	TP_16_REP_1	TP_20_REP_1	TP_24_REP_1	TP_28_REP_1	TP_32_REP_1	TP_36_REP_1	TP_40_REP_1	TP_44_REP_1	TP_48_REP_1
sub_495	0.0010082784971343665	0.006226561947215737	23.579365	19.51441678765601	423.52937589262467	2455.889601507459	0.99578756	0.0	2906.17	2253.03	2007.4	2500.74	2846.85	3310.73	2566.35	2130.74	2175.4	2322.87	2586.4	2748.09	2508.35
sub_496	0.003750088445482205	0.011856567061165295	23.941813	20.576472165267337	254.09255621940196	1493.9292647374923	0.9811577	0.0	1655.2	1415.88	1257.91	1306.35	1765.83	2122.97	1648.56	1348.51	1370.76	1179.38	1673.84	1595.23	1642.43
sub_497	0.0	0.0	25.508821	6.901753554693629	168.6215259474754	461.13487369092854	0.998847	0.0	425.429	524.066	734.196	417.966	358.937	331.926	361.295	552.017	662.105	537.32	418.796	283.094	331.982
sub_498	0.13907167621877875	0.21854120548665235	25.800436	14.782560935374322	18.486620458255643	128.64689152488722	0.20099205	0.0	101.595	142.313	109.164	124.706	168.57	141.363	79.9273	116.931	142.434	127.398	146.37	172.234	124.334
sub_499	0.049281822684497274	0.08682940635392344	25.908968	20.205347583297055	512.5293689048274	3805.0287401056776	0.60887635	0.0	3372.16	3663.23	3616.33	3122.92	4635.37	4733.33	3799.3	3852.95	3312.64	2999.39	3401.42	4400.53	3900.38
sub_500	0.003378617420222175	0.011114704036618744	23.611391	10.146247924506909	45.16962461913059	317.4897030874654	0.9832131	0.0	320.747	310.504	341.004	465.889	272.07	269.362	297.529	320.335	357.808	391.672	289.197	278.518	276.482
sub_501	0.08605745418524022	0.14199479940564635	22.231043	3.184362325408774	218.35202846492044	1052.4722964405523	0.3795514	0.0	744.401	1264.56	940.822	756.661	1068.86	1008.4	1636.79	1225.87	989.989	847.02	950.512	1058.81	1479.41
sub_502	0.0007252529540791057	0.005355714122430319	26.24341	25.47828750028518	177.85916841894107	1493.1009691141642	0.99681705	0.0	1679.14	1592.14	1337.37	1279.56	1439.26	1609.6	1595.91	1650.91	1416.46	1352.55	1325.14	1416.53	1455.21
sub_503	0.006721856647562443	0.016900668142442715	24.344948	4.262080662468378	127.17434278040241	384.0614716239312	0.9637028	0.0	355.784	510.945	339.898	345.804	246.856	286.438	448.273	419.391	510.836	375.902	264.323	253.953	465.218
sub_504	0.0021580697657963633	0.008409305065243395	22.375141	11.751677240867616	792.0551920822985	1689.9317142902828	0.98890334	0.0	532.674	1310.41	2081.62	2484.42	1846.69	1331.69	978.653	1373.74	2930.61	1533.18	1496.3	1404.41	591.242
sub_505	0.0010613457864572277	0.006226561947215737	22.457968	9.650600767383894	19.691209577756098	104.43538337167895	0.99506027	0.0	77.8535	107.904	122.064	120.827	93.982	94.4948	88.8866	113.356	129.77	105.015	90.3681	101.087	88.4604
sub_506	0.005996603693483337	0.01583103375079601	25.337957	2.8228628156604767	275.66352960332813	3136.790595722002	0.96767914	0.0	3121.18	3696.8	3094.51	2976.72	3031.52	2989.37	3432.14	3474.67	3318.78	2917.86	2800.97	2942.01	2995.7
sub_507	0.5224828415764523	0.669589661049434	23.372854	7.439810570629106	62.9289707965835	604.0712844711718	0.006330146	0.0	508.806	641.959	588.98	637.209	553.003	518.454	693.592	662.013	673.694	571.82	654.588	504.999	608.962
sub_508	0.060107549706361	0.10320906095921499	23.673918	10.173116795871474	123.91534542295449	2419.3915779688814	0.52837604	0.0	2233.19	2453.06	2499.19	2570.79	2309.56	2408.58	2312.36	2400.44	2571.02	2601.58	2237.98	2425.4	2169.47
sub_509	0.05572065378900446	0.09661906469817523	23.45122	10.450657040048288	97.43781610762449	577.8811791797289	0.55918854	0.0	429.326	520.225	672.225	586.24	572.279	588.536	529.645	584.313	831.763	599.485	571.742	494.962	414.008
sub_510	0.01034812141795797	0.02334960730205901	23.034174	10.631407675257929	28.99650784284423	252.85711130334087	0.9436519	0.0	190.089	245.95	274.907	304.004	231.056	219.009	243.94	243.668	280.474	250.641	259.239	264.003	232.01
sub_511	0.008791480931154037	0.020630675251774807	26.833197	9.39539894527337	448.6028272111838	1421.4588323659423	0.9509023	0.0	1546.01	1062.78	2214.46	1900.54	1359.01	1066.64	991.853	1217.17	1323.65	2053.62	1639.14	995.169	1087.47
sub_512	0.0013620604259534422	0.0067846028764473355	24.93989	22.625048526299537	250.2248623312552	1897.0345912506975	0.9937921	0.0	1983.63	1892	1615.45	1647.87	1919.15	2077.27	2208.91	1938.27	1776.1	1681.47	1953.96	1851.2	2278.48
sub_513	0.18159626406283166	0.2763193873924355	22.628347	20.888197384814482	7.973754954047314	368.1275336320419	0.1271351	0.0	494.411	350.655	362.466	380.998	369.817	484.134	362.881	353.112	378.842	347.765	325.695	381.87	350.998
sub_514	0.001114413075780089	0.006226561947215737	25.888815	4.532366152916372	206.2859612391715	1513.5075860753095	0.99457246	0.0	1558.21	1640.35	1672.7	1501.6	1320.33	1585.73	1475.64	1747.31	1767.14	1555.61	1401.82	1265.06	1419.95
sub_515	0.3245418524021793	0.4521321848769147	24.617476	12.145778032790687	3.7270010184884694	73.85283873764169	0.033136033	0.0	61.9783	69.136	80.5745	67.6514	79.6111	67.2	65.032	71.5505	90.6126	69.2816	76.4291	87.752	73.5923
sub_516	0.0020519351871506404	0.008380999731233348	24.722391	10.230195958211759	228.32203767542467	1147.3688495741114	0.9897301	0.0	964.686	1113.77	1212.34	1641.34	920.621	841.282	928.378	1177.93	1271.97	1644.24	1212.22	1065.41	996.553
sub_517	0.0006014292789924291	0.005355714122430319	25.877108	24.710817544092183	49.184476392858414	295.60767292217145	0.9977258	0.0	370.837	291.517	294.581	231.737	292.888	308.763	348.002	330.028	283.327	250.315	254.214	298.981	303.96
sub_518	0.004422274110238449	0.013060170323825764	24.118944	8.82889312897092	458.78339735026503	3467.3876657180854	0.9774465	0.0	3597.66	3570.07	3996.42	3844.27	3236.84	3372.11	3188.34	3305.9	3984.48	3652.78	3158.63	2942.38	3141.11
sub_519	0.00024764735017335313	0.004915706800433476	23.492163	0.0	76.12299886516101	994.4098546425702	0.9983816	0.0	1094.22	1055.77	946.681	911.183	963.265	1082.06	1070.55	1014.39	945.097	972.686	971.722	979.831	1006.18
sub_520	0.003750088445482205	0.011856567061165295	23.277658	20.005673802744507	70.33533117849066	350.1223568382286	0.98094535	0.0	457.423	306.854	278.995	383.259	381.526	454.468	412.918	321.214	315.801	320.16	394.597	416.757	356.504
sub_521	0.33708342177881556	0.4649924929876358	26.580133	13.114114836624056	17.91909782717272	142.9696843401548	0.029322809	0.0	96.7125	136.924	187.221	142.556	162.842	124.834	151.048	118.762	151.175	125.357	160.842	173.303	135.468
sub_522	0.14731479516026322	0.22978496852176952	25.1079	1.1988139482763724	71.59847834858802	1011.6938727401309	0.18222573	0.0	1127.23	972.326	1048.3	960.146	953.005	1352.53	961.981	1076.96	1277.02	938.676	918.399	950.756	1041.28
sub_523	0.002087313380032548	0.008380999731233348	21.91134	13.251733100432636	29.74578505328971	297.22867407936064	0.9892729	0.0	289.34	267.224	303.955	323.795	295.238	303.118	264.536	283.407	312.484	330.961	304.872	263.03	279.87
sub_524	0.01001202858557985	0.02283520990577175	24.962072	21.056037201821816	107.55203548561238	294.55994097855216	0.94539607	0.0	280.527	293.307	154.115	213.873	356.722	448.595	388.81	232.976	222.866	207.022	322.187	303.216	385.314
sub_525	0.001821976933418241	0.008050241178617835	22.54225	20.09117860352138	180.4235101534709	1080.152825683011	0.9910856	0.0	1286.55	964.454	904.422	984.212	1155.88	1533.74	1084.03	946.639	996.33	920.364	1112.9	1247.99	971.639
sub_526	0.01604401047194509	0.03289800982208547	23.536413	20.22805711230825	26.083874787204664	373.5817504955815	0.8986906	0.0	390.137	388.912	347.15	336.03	404.906	396.993	371.43	381.455	359.073	359.795	420.459	409.451	379.34
sub_527	0.02973537111724333	0.05627339050144974	24.511683	19.895892718630027	100.27349604789134	1037.088850309879	0.78449637	0.0	1074.99	1002.41	928.8	1001.06	1144.21	1096.7	1051.81	986.507	946.719	923.452	1173.79	1123.92	1229.6
sub_528	0.005059081582112786	0.014438892299219195	24.657873	21.584323191981838	41.43172491021908	276.9202998171051	0.97423935	0.0	288.853	283.108	249.94	241.332	299.076	342.32	308.613	274.27	277.287	236.937	253.942	347.125	306.347
sub_529	0.0021580697657963633	0.008409305065243395	25.721367	21.287149948490775	85.50624011555487	364.53609894826496	0.98886454	0.0	365.004	341.797	263.759	275.666	417.622	539.326	431.944	365.529	294.95	299.42	280.25	416.877	396.142
sub_530	0.3731161112290384	0.50579026117826	22.159592	7.406297959080674	42.646005877991286	924.8822952604161	0.020757351	0.0	819.682	1000.59	958.572	910.405	924.45	833.879	996.744	966.35	902.908	978.486	882.949	943.178	914.607
sub_531	0.4007641689662492	0.5363839827989343	26.330614	2.514388432237901	119.76083893466733	1797.9320214826305	0.016182445	0.0	1957.13	1769.93	1766.4	1793.46	1654.95	1987.95	1846.18	1858.48	2032.79	1830.97	1713.55	1586.14	1686.08
sub_532	0.013213755041392486	0.028303702482171327	22.268156	10.277852616562642	163.9713914360799	3261.123818057964	0.9204727	0.0	3058.03	3321.47	3373.48	3352.9	3331.57	3148.81	3288.8	3245.93	3524.58	3367.25	3112.62	3097.82	3201.74
sub_533	0.4488254439963207	0.58950207569666	25.193537	19.246444363537744	20.545124721426035	494.5789994457853	0.010855424	0.0	385.111	505.335	465.821	516.203	508.75	466.496	634.113	482.983	472.077	454.362	566.569	513.363	552.747
sub_534	0.43092407839807545	0.5716781743572458	26.655174	10.181526580123538	9.417073392085882	142.48427058763727	0.012492823	0.0	135.577	149.028	130.842	149.362	145.991	120.663	105.35	137.869	146.777	122.469	149.463	145.849	114.453
sub_535	0.016910776197551828	0.03444404499124543	20.743597	8.583759612824924	204.16417924324304	4059.1586825877594	0.8902083	0.0	3629.51	4223.05	4225.53	4163.43	4024.09	3481.85	4184.41	4080.87	4217.19	3977.59	3837.64	4022	4205.74
sub_536	0.0018750442227411024	0.008182011153779357	25.288155	23.74593535887182	86.65129560428713	620.1417923309982	0.990639	0.0	700.509	645.276	550.709	504.305	617.74	690.493	747.171	632.768	622.04	525.427	604.302	608.768	636.919
sub_537	0.12316917851836129	0.1955889511509617	26.669537	22.920778323146006	105.17242300632907	880.4038726207448	0.24078903	0.0	867.704	860.97	774.959	831.857	874.129	970.778	1078.16	892.828	924.157	762.702	888.019	824.46	976.286
sub_538	0.007677067855373947	0.018897397797843562	21.813223	3.4716822469339865	47.7139259146403	366.5941933506082	0.95962524	0.0	391.438	421.54	358.839	319.291	323.992	343.261	427.472	380.651	399.536	330.337	351.664	404.808	409.325
sub_539	0.02768343593009269	0.053152196985777965	24.956173	19.065111765854418	881.377124324272	1645.8358176448621	0.8028683	0.0	1813.04	953.067	492.433	2079.65	1962.42	2495.55	1930.06	829.434	650.153	1498.14	2260.46	1636.91	3041.69
sub_540	0.004210004952947003	0.01263001485884101	24.17594	21.932005623672353	29.438625990506814	178.9589823540462	0.9786467	0.0	189.429	186.41	144.298	154.022	200.797	205.544	228.995	175.482	149.625	156.534	184.059	186.29	195.57
sub_541	0.0	0.0	25.413078	6.875848954257891	181.7907444244246	607.3595203314059	0.9989151	0.0	555.555	724.94	750.615	668.658	399.674	478.283	523.642	705.242	834.575	745.032	538.247	410.191	501.187
sub_542	0.00021226915729144556	0.004915706800433476	24.309958	22.440489438321492	157.3685884298615	893.7260787345914	0.9984006	0.0	1033.4	902.183	748.597	678.784	960.911	1015.06	1023.38	873.131	813.207	772.487	908.314	977.592	1070.86
sub_543	0.0007606311469610132	0.005427206021559662	25.556927	20.744307216320447	313.5666012167387	1373.9619194434597	0.99663347	0.0	1351.03	1227.13	1048.22	1165.44	1505.39	1575.3	1654.97	1307.67	1064.43	1154.68	1452.36	1566.82	1755.64
sub_544	0.0032194155522535907	0.010896483407627538	26.081553	24.90604802856027	59.65626099230418	489.2353596087796	0.98479605	0.0	569.26	508.227	476.578	419.416	439.044	594.683	524.9	521.865	488.253	462.432	403.15	459.814	537.038
sub_545	0.003732399349041251	0.011856567061165295	25.236523	8.033034660214021	52.23567560359939	440.6443448291515	0.981445	0.0	370.515	474.03	451.931	484.152	389.847	353.007	420.12	476.704	477.811	481.049	449.414	394.073	401.914
sub_546	0.0	0.0	24.119286	6.525795991579438	720.4532420294728	2513.649111129721	0.99898857	0.0	2366.11	2820.73	3496.86	2383.69	1950.52	1847.33	2474.92	3138.85	2937.24	2696.16	2014.08	1723.71	2350.38
sub_547	0.011639425458147598	0.025539238526235502	23.62589	11.280531884750403	133.35956612917698	1051.640969817776	0.9330794	0.0	919.616	934.064	1181.76	1191.81	941.433	1177.02	940.536	960.739	1237.99	1219.54	1021.43	928.208	918.685
sub_548	0.3161572206891672	0.44278783162832963	21.918337	8.372187976658571	3.153320913284302	117.86657223734345	0.035766214	0.0	77.7773	112.459	122.426	110.048	110.942	114.771	117.73	125.831	119.109	110.008	135.332	118.225	128.099
sub_549	0.0643529328521899	0.10943107422208137	23.532152	8.239568348848572	42.644108453514804	537.538783424124	0.50066733	0.0	531.359	586.304	524.015	583.341	533.425	482.259	495.949	569.556	558.735	556.141	460.635	495.219	504.483
sub_550	0.3960411802165145	0.5332871839454211	23.486185	6.728296407974501	56.873471187719986	1118.6008889418567	0.016810605	0.0	1035.71	1104.72	1204.92	1074.84	1092.78	1220.7	1172.96	1237.36	1333.93	1094.19	1069.35	1061.87	1102.32
sub_551	0.004935257907026109	0.0142006331057754	24.803404	8.289927090747906	233.66332867862505	3152.4462715707405	0.9746917	0.0	2970.75	3267.32	3306.31	3131.75	3229.57	2737.71	2996.15	3239.91	3498.4	3150.39	3122.1	2950.61	2928.18
sub_552	0.001114413075780089	0.006226561947215737	25.535498	22.758963795460495	144.54057666144195	507.5932825377106	0.9948285	0.0	655.469	475.462	408.864	338.568	568.004	710.925	620.985	547.705	438.271	331.912	467.267	483.763	602.585
sub_553	0.49120851906884594	0.6356816129126241	26.64481	12.721959525427774	23.927447609936213	207.5124170464244	0.007928604	0.0	148.714	237.142	215.514	218.275	224.944	184.145	186.312	195.971	234.334	172.016	249.414	264.459	194.388
sub_554	0.19397863157149933	0.29304926314664276	25.837494	2.056082435366082	89.74771884230304	1680.3431584434115	0.11232624	0.0	2019.66	1773.37	1723.77	1674.39	1593.37	1800.5	1670.81	1688.71	1693.61	1681.19	1468.78	1479.45	1645.92
sub_555	0.001114413075780089	0.006226561947215737	25.54526	6.5050469089984135	45.73548843422317	274.6434544144954	0.99475753	0.0	273.308	277.255	352.282	265.339	234.289	193.244	259.959	302.322	293.12	305.865	243.647	241.663	244.075
sub_556	0.005483619896695676	0.014963055842146342	23.105871	3.6774136160140327	140.50225964312395	613.3251173318774	0.971281	0.0	634.048	833.305	615.828	523.634	537.026	547.334	831.819	740.38	681.049	615.117	441.759	580.788	765.602
sub_557	0.0007075638576381518	0.005355714122430319	24.837545	23.322806930816913	84.9588485569746	616.000242724895	0.9973258	0.0	821.847	630.853	528.562	538.762	620.737	752.847	733.042	617.973	548.497	537.75	556.342	584.147	634.687
sub_558	0.003378617420222175	0.011114704036618744	23.044407	10.636130675178002	43.246215396010875	226.4451419771294	0.9832999	0.0	205.044	216.225	311.346	318.966	202.546	216.981	177.064	210.417	286.236	255.431	193.161	222.049	178.367
sub_559	0.0	0.0	23.920017	6.091182372762181	1222.3349239679865	5633.635061443348	0.998779	0.0	5596.36	6345.5	7055.58	5138.76	4250.56	5107.6	5176.06	6811.59	7657.82	5317.88	5191.94	4580.8	5963.83
sub_560	0.0013620604259534422	0.0067846028764473355	24.391085	8.9285118933615	43.98355338675239	265.6542930377609	0.99376523	0.0	222.001	268.728	321.754	252.394	257.808	228.471	233.199	282.033	310.923	277.113	273.798	222.223	221.86
sub_561	0.9743684992570579	0.9909941898724116	24.927206	23.406999546006837	16.868197279194206	489.8586226802108	0.00019171408	0.0	453.704	492.868	454.849	477.931	471.867	481.66	581.321	523.846	518.775	441.705	538.339	509.304	480.039
sub_562	0.3964303403382155	0.5332871839454211	21.244139	3.7192206575085476	13.22683913544514	353.5192750532151	0.016766826	0.0	335.384	350.158	376.105	341.287	344.76	362.95	364.197	373.174	347.058	330.604	417.47	363.999	414.749
sub_563	0.007022571287058657	0.017408064035525687	24.408648	3.884756909738202	130.45375187654597	846.458999948911	0.9617128	0.0	896.158	895.457	955.456	781.843	687.347	894.844	880.844	1031.56	981.552	789.875	792.308	678.331	938.036
sub_564	0.005200594353640416	0.014605924567670956	26.247587	8.772609820272725	31.518054611460407	232.50076709516136	0.9731891	0.0	216.589	243.255	267.473	250.615	225.312	182.498	205.945	225.669	276.819	273.004	235.124	243.859	210.342
sub_565	0.035767353003608574	0.06614767911000115	26.65769	0.848540628517097	110.46358375241016	1644.9680521836942	0.7311497	0.0	1753.52	1768.95	1598.67	1500.96	1605.79	1678.9	1645.44	1762.09	1699.05	1525.08	1628.04	1476.28	1629.98
sub_566	0.0016627750654496568	0.00773520030447065	25.206846	23.268406234748745	70.6299133884827	454.72687033298985	0.99206936	0.0	562.162	447.886	375.606	400.969	438.186	567.208	538.414	472.714	401.56	384.133	425.965	425.932	463.879
sub_567	0.0030779027807259604	0.010762468001478856	23.829718	9.860805121103994	925.1349402588468	5385.081924927806	0.98549104	0.0	3484.63	5738.14	5992.2	6620.62	4862.97	3800.22	4920.36	5547.87	5936.51	5785.45	5299.33	5003.77	4731.81
sub_568	0.027276586711950754	0.052466440014244074	25.502794	20.70036842725138	126.02253788581027	569.4186825575588	0.8069059	0.0	539.91	469.697	463.169	468.93	578.974	825.099	728.172	573.139	535.716	467.427	638.013	648.531	654.52
sub_569	0.0016804641618906107	0.007783202434019671	25.300346	4.026675187440653	51.465569564006344	335.65636250238356	0.99196166	0.0	365.287	387.088	397.498	302.14	310.434	325.697	343.51	388.671	376.193	294.143	291.875	287.884	295.166
sub_570	0.5326540720300007	0.6801483676707144	23.34161	1.1144797812104463	52.15647500199701	2282.950839706809	0.005914258	0.0	2082.05	2638.38	2120.8	2231.2	2299.51	2164.75	2462.92	2327.11	2023	2347.35	2373	2214.53	2335.03
sub_571	0.00010613457864572278	0.003189214655890986	24.048166	9.185722883918276	340.01623384715543	1384.0464030218134	0.9985586	0.0	1168.02	1310	1757.66	1561.14	1183.51	1050.34	1189.67	1433.48	1827.1	1681.05	1210.65	1192.07	1127.62
sub_572	0.0037854666383641124	0.011897180863430067	24.78344	8.283254542343936	135.04219114257407	752.7641089204594	0.98043436	0.0	846.828	757.475	963.318	860.698	693.306	755.047	620.29	747.518	1010.94	853.459	694.357	626.848	626.969
sub_573	0.42252175758862237	0.5633623434514965	21.766668	19.746355289017433	105.44770097545731	2240.315329236376	0.013421294	0.0	2707.67	2293.02	2092.79	2257.95	2222.9	2534.78	2047.94	2199.05	2143.01	2283.98	1997.75	2205.89	2035.79
sub_574	0.0015389513903629802	0.007320417424429311	25.577143	22.389007813322607	113.2699163807418	440.50214098137366	0.9925936	0.0	474.913	423.957	286.588	361.593	440.649	549.863	568.648	432.93	365.366	320.745	428.23	417.267	548.756
sub_575	0.0038562230241279277	0.011996631083052019	25.497568	24.75419042922122	55.92182944948154	491.34719475871503	0.9802547	0.0	573.83	513.223	467.573	419.502	485.384	523.994	516.606	517.938	503.858	405.218	438.851	496.34	481.647
sub_576	0.0007606311469610132	0.005427206021559662	25.148005	21.21287491975769	51.257507513904926	285.5794607076916	0.9965455	0.0	318.555	265.064	216.612	252.048	312.447	381.966	315.57	289.4	241.831	241.1	275.576	310.414	313.608
sub_577	0.06996037642397226	0.11820505200594354	23.821321	7.961690237980814	20.350829502586315	303.2977334560655	0.46374905	0.0	294.653	317.548	335.234	313.155	308.656	290.666	323.084	313.824	315.323	305.848	287.372	271.435	270.871
sub_578	0.0007075638576381518	0.005355714122430319	25.220549	21.27406740415454	620.6550398178135	981.6511827004188	0.9973673	0.0	1062.41	816.735	397.998	346.426	1488.52	1448.48	1890.28	950.497	428.139	359.407	947.327	1633.37	1539.91
sub_579	0.0006721856647562442	0.005355714122430319	25.81455	23.418525808973392	54.440314863969675	299.5496246567656	0.9974234	0.0	329.655	321.664	240.433	234.771	304.406	360.963	339.232	329.899	282.211	249.077	265.466	288.218	345.456
sub_580	0.7326646854878652	0.8481354839864659	25.22045	13.647461268405552	8.273477572701298	109.7112300810206	0.0016538296	0.0	94.9363	108.232	124.589	95.6253	116.644	118.849	92.3715	102.205	119.043	91.7308	111.023	121.961	97.7564
sub_581	0.001043656690016274	0.006226561947215737	26.400684	6.722879066201603	47.438935482093726	291.13605918570266	0.9952178	0.0	308.824	328.958	348.908	336.93	237.333	251.578	232.604	320.082	316.009	325.309	269.526	266.783	247.116
sub_582	0.042984504351517724	0.0769349772800046	24.946207	10.719842839683514	38.92335257895168	594.3699369681232	0.665297	0.0	501.43	601.468	624.052	641.761	556.74	551.544	566.028	537.118	660.347	595.345	635.778	574.751	603.737
sub_583	0.0018042878369772873	0.008050241178617835	26.295584	23.854911148504954	36.72900137638092	279.3178730138571	0.99136496	0.0	312.602	288.171	255.74	242.452	289.143	320.401	312.709	299.457	277.891	232.402	247.003	272.951	294.851
sub_584	0.013549847873770608	0.028848063215124523	26.205252	3.3365562736189522	301.28946738338743	1857.3835406780167	0.9158875	0.0	2138.64	2135.99	1963.81	1820.73	1442.12	1889.46	1770.6	2099.18	2222.74	1864.11	1692.18	1293.92	1969.83
sub_585	0.01109106346847803	0.02460538450149748	24.0087	1.1463309568323723	52.43395868845589	361.7889140062717	0.9392095	0.0	382.128	371.473	350.201	284.184	322.615	326.19	433.971	422.31	358.116	314.226	368.578	357.409	428.35
sub_586	0.034263779806127506	0.06392676939093754	21.59791	6.187345425709491	26.691500046088613	154.54132370383178	0.7425054	0.0	129.153	190.084	160.871	154.671	125.374	134.465	174.982	168.866	177.187	140.613	130.082	168.427	154.731
sub_587	0.10204839736786245	0.16553472752759255	24.827394	24.49869585002467	80.58625452202614	851.6776106851015	0.3091853	0.0	1069.87	872.224	877.832	771.11	874.788	1023.29	928.795	843.612	899.534	770.518	805.672	778.983	830.577
sub_588	0.008579211773862592	0.020264123480001218	24.937849	21.432502506020704	28.343093037699294	146.31721614059148	0.9534713	0.0	150.59	147.971	114.762	116.957	171.377	204.541	159.417	159.216	122.018	122.971	145.347	157.053	164.039
sub_589	0.0012736149437486733	0.006691230749246762	25.954693	21.89333360865048	56.693304298260955	245.14989092926334	0.993968	0.0	276.512	231.834	179.29	192.592	298.437	346.561	294.629	259.518	208.845	202.903	200.004	274.029	274.701
sub_590	0.1421849571923866	0.22277049672872443	20.196566	0.3214383253184307	10.143635776058153	191.09728235761017	0.19327474	0.0	207.786	192.217	189.719	182.155	172.448	214.056	194.122	184.226	199.949	181.518	211.453	185.943	174.536
sub_591	3.5378192881907595e-05	0.0016243205079693227	25.327967	8.465249304099995	741.5212681557989	1489.3725302679404	0.9987319	0.0	1188.67	1820.62	2378.1	2012.01	1072.53	1070.4	907.026	1485.35	2372.77	2094.08	1370.81	1038.94	797.407
sub_592	0.042471520554730066	0.07640532488210383	24.422115	5.8303505623226	20.429660166595127	199.35330945365487	0.6695696	0.0	211.962	201.111	216.682	220.074	177.844	170.317	219.483	212.794	214.174	215.017	170.855	180.686	199.685
sub_593	0.002228826151560178	0.008527682666838943	22.715275	22.05301444595207	82.18680963791019	935.9235245721244	0.98834527	0.0	1033.15	958.73	824.426	908.97	926.93	987.804	1115.54	892.965	859.616	921.138	960.79	978.224	1001.38
sub_594	0.0020519351871506404	0.008380999731233348	22.710724	11.205024295257893	76.58864955788444	514.026554740628	0.9897704	0.0	438.811	482.618	508.325	658.852	472.623	441.781	507.573	504.42	586.166	661.246	475.107	444.187	439.749
sub_595	0.8318297601358523	0.9149352888307327	21.161173	6.062229474078063	4.484633830602998	284.5704171538721	0.00088098017	0.0	195.911	285.642	288.333	248.23	302.369	252.142	322.951	296.605	297.133	264.441	299.586	326.524	282.256
sub_596	0.0563928394537607	0.09714655540484715	22.985922	9.877472330855037	48.43496444319367	428.35597509036825	0.5533525	0.0	311.221	414.353	510.529	447.857	423.386	368.073	458.96	447.106	492.165	428.766	461.922	411.903	397.249
sub_597	0.00012382367508667657	0.003189214655890986	25.104465	7.990999551114021	87.41004413128422	424.89637974172535	0.9984302	0.0	360.175	439.506	635.14	448.559	369.551	360.807	407.575	490.364	504.764	519.989	411.205	341.831	354.74
sub_598	0.010401188707280832	0.023419307622363664	23.81908	8.340033631706685	122.43130036079259	1669.5809570493511	0.94310886	0.0	1597.53	1623.38	1773.35	1734.91	1582.48	1570.04	1727.3	1771.22	1894.95	1738.38	1661.63	1524.85	1592.25
sub_599	0.006739545744003397	0.01690489383769023	23.739248	20.780202896048497	247.56521941811127	1456.3206593537946	0.9635145	0.0	1760.49	1295.93	1194.96	1263.12	1666.17	2173.94	1619.3	1491.8	1362.22	1282.81	1609.5	1523.07	1565.4
sub_600	0.0002653364466143069	0.004915706800433476	23.543394	8.243504602045448	363.6874620108496	1027.3514690531163	0.9983394	0.0	678.518	1299.94	1561.48	1172.49	934.214	663.667	913.476	1160.09	1343.93	1014.65	831.586	855	815.839
sub_601	0.002228826151560178	0.008527682666838943	24.078096	6.131436897080154	118.95372445294825	649.0212310014292	0.98844445	0.0	586.33	711.806	739.477	653.706	531.852	637.497	719.32	752.694	843.364	639.799	554.77	510.302	641.854
sub_602	0.12196631996037642	0.19454484273993058	26.7139	13.180112434992996	53.31305344009699	369.1709728482167	0.24541561	0.0	251.19	353.628	387.573	358.334	418.877	328.226	309.024	330.154	395.351	342.535	427.123	439.581	341.063
sub_603	0.00012382367508667657	0.003189214655890986	26.658268	12.304105855152294	22.126930505590202	123.66694125764342	0.9984962	0.0	100.283	107.521	145.376	147.655	128.74	117.401	102.219	115.98	125.058	140.616	143.707	138.016	117.997
sub_604	0.042984504351517724	0.0769349772800046	26.293158	0.8369371995911162	52.20897395685918	710.4508381530899	0.6657767	0.0	787.002	721.837	666.894	611.753	665.063	627.638	716.365	792.241	677.467	707.461	704.125	681.688	724.619
sub_605	0.010896483407627538	0.024275709870157553	23.506304	12.345776657140163	920.7382181212481	5423.776322396043	0.9396	0.0	4401.15	3865.67	6485.9	6626.67	5365.23	5988.77	4503.36	4623.02	6864.49	6037.53	5372.41	5228.36	4746.19
sub_606	0.0002653364466143069	0.004915706800433476	22.90268	20.776925467720762	931.4311281103542	6273.996503722466	0.9983584	0.0	7239.33	6195.57	5723.1	5744.27	6891.61	7184.35	6760.48	5800.25	5104.52	5786.93	6489.32	7227.74	6194.15
sub_607	0.0002653364466143069	0.004915706800433476	22.925592	20.79771173688727	1024.7732577469296	7021.656038735613	0.9983542	0.0	8147.56	6912.22	6409.41	6392.17	7748.84	8064.97	7635.09	6567.04	5701.52	6489.59	7279.1	8037.21	6960.48
sub_608	0.00024764735017335313	0.004915706800433476	22.933468	20.80485620582829	1026.3918053049383	6922.055466783113	0.99838316	0.0	8043.01	6791.84	6333.88	6305.55	7632.73	7957.58	7559.36	6502.39	5668.69	6386.18	7232.56	7955.26	6880.17
sub_609	0.0002653364466143069	0.004915706800433476	22.979176	20.846321464656736	956.4377323927972	6643.059096123079	0.99835074	0.0	7593.58	6494.37	6030.96	6046.07	7257.72	7595.25	7188.28	6171.83	5388.28	6127.8	6811.08	7607.46	6544.78
sub_610	0.00024764735017335313	0.004915706800433476	22.9185	20.791278427242627	1020.418237502168	6992.549979032011	0.9983835	0.0	8134.48	6928.77	6407.71	6405.28	7755.07	8064.4	7613.72	6554.92	5708.55	6465.41	7315.86	8001.15	6975.66
